"label","discussion_title","discussion"
"Renal Failure","I am going to start home peritoneal dialysis tonight","After having my op to fit a peritoneal tube just over 2 weeks ago, I have just completed the training to prepare me to carry out home dialysis. I will be getting my machine ready this evening, then going to bed, where the dialysis will be carried out for 8 hours, hopefully during most of which time I'll be asleep. Wish me luck. After having my op to fit a peritoneal tube just over 2 weeks ago, I have just completed the training to prepare me to carry out home dialysis. I will be getting my machine ready this evening, then going to bed, where the dialysis will be carried out for 8 hours, hopefully during most of which time I'll be asleep. Wish me luck. "
"Renal Failure","CKD and Workplace Adjustments","Hello.i have CKD, currently at an egfr of 13. i have upcoming appointments at the regional transplant centre and all being well i will be having a pre-emptive transplant. I am lucky in that I have 5 immediate family offering to be Donors / getting tested (although I'm realistic and fully aware its not that easy so may still have to go on dialysis / have a long wait etc).Whilst i wait for this i have started to now get symptoms; severe fatigue, nausea..... you know, all the usual ones you read about. I'm doing everything i can to deal with these (medication / diet / light exercise). i am still working, as a supervisor in an office / call centre environment. Work have been extremely understanding and supportive with everything so far (I've had other complications all linked with renal problems) and they continue to be. Work is becoming increasingly difficult for me, they have already done some workplace adjustments (flexible shifts) and i manage my own tome so i get as much break as i need / want.j am wondering if anyone has any experience or suggestions if what else, if anything, i could possibly do in work to try and make it easier and then not have to take time off.any suggestions you have are welcome, no matter how obscure! I'm willing to try anything and work are really inclusive and go the extra mile so I'm sure they will consider most things.Thanks, Mike.Aged 27Chester, England, UK."
"Renal Failure","Iron infusion?","hello all, im going for an iron infusion tomorrow and a bit worried. have any of you any experiences of this you could share? (preferably good ones) . thanks in anticipation .........Andy."
"Renal Failure","Frothy, Foamy Urine","Im 19 and I've been having foamy urine for at least 2 years now. Didn't give it much thought until recently. So about 3 days ago i got my blood and urine tested and results came back negative for protein and glucose. My eGFR was at 130 and my creatinine was at 0.8. Doctor said i was fine and everything looked normal. I'm still worried. I wonder what causes this foam anyways. Btw the only few things that concerned the doctor was my ldl cholesterol levels and uric acid which were slightly above optimal(according to her, nothing that couldn't be fixed with healthier diet). What do you guys think of this odd foam phenomena?"
"Renal Failure","I am Having Foamy Urine in Morning & after that when drinking water in the day it cleared.","I am Having Foamy Urine in Morning from some weeks & after that when drinking water in the day it cleared.in the last year in may took Urine Routine it was fine no problems were there.Previously in Nov 2017 took Serum Creatinine and it was also fine.Now I am freaking out with google search.Also today took Creatinine-Protien Ratio, Urine Routine & Culture. Waiting for results.Please help. If someone had same problem in the past."
"Renal Failure","Solo Home Dialysis Options","Hello,i live alone. my creatinine is 3.2 with eGFR of 15. im 66 years old and not yet sure whether i would qualify fir a transplant. i have Type II diabetes well controlled (A1C 5.0 without medication of any sort).i plan do do in home dialysis. (this is not commonly done in the United States at this point but is increasing on frequency.) i will need to do in home dialysis without a care partner.i know that PD dialysis is likely an option fir me. But i have recently read about the NX Stage One HHD machine. it is supposed to provide an option for solo (or no care provider assistance) home hemodialysis.have any of you tried this? if do, would you share your experiences? thoughts?if you haven't tried this, what are your thoughts about solo HHD for someone without a care partner?thanks,Marj"
"Renal Failure","Do i have CKD or UTI","Hello folks, i do know that i have some kind of kidney problems.In the past i used to have pain in the kidney area. It was very delicate pain.The colour of the urine used to appear like beer and it smelt foul.I was scrathing all over the body, i felt exhausted and like dillusional and felt fainting.Most of the symtoms that said your kidney is failing.But now what i notice is, the colour of my face has turned to appear little dark.My urine turns to foam after peeing in the toilet. I do not have any pain.I want to ask few things to you:1)How long will this continue because i dont feel sick.Thank you."
"Renal Failure","CKD and Smoking ","I am with CKD stage 3 and have a habit of smoking. How this can effect the progression , any advice would be in help. Thanks,"
"Renal Failure","PD dialysis life experience'","**hi all living with PD Dialysis. been told pd dialysis will be for me in pref to hemo. woyld appreciate any life experience overviews particularly regards eating with dialysate in abdomen. sleeping and cycler issues.many thanks for any advice that can be offered. thanks Terry"
"Renal Failure","Gfr was 60 last year","Hello AllI am a bit worried about my kidneys last year it wad 60. Im worried it has dropped i was recently diagnosed with a uti. Im only 37 years old. My other levels were great"
"Renal Failure","GFR","In 4/17 my GFR was 60, in 4-18 it had gone down to 54, then last month 1/19 it read 46, I will get it retested next month. I am an 80 year old female , active and feel healthy considering my age. Is there anything to worry about?"
"Renal Failure","Drop in Number ","Hello all,In three months my numbers dropped 37 points.I followed up with my doctor who is sending me to a specialist as well went yesterday for a third follow up test.I further made an appointment with my uriologistIs this normal? and is this possible to reverse? what the heck could have caused this?"
"Renal Failure","Stopped dialysis ","my mom has a very bad heart condition and was put on dialysis 8 months agoshe would get very ill every time she did dialysis so on november 27th of 2019 was her last chair time and refused to return to dialysis so yesterday she completed 6 weeks without dialysis ,, monday the 21st she had them take out the port says she wants to go on her own termsshe had sevear pain on her back she cried and almost went crazy they have her morphine and finally the pain went away then the horrible vomiting started with a horrific smell finally 3 days later the new drug worked and her vomiting stopped and today wednesday 23 of january she has had 2 very small meals she is mostly sleeping her hands are very cold very pale ,but when she wakes up she says she feels great ,im very worried i know its not gonna be good but wanted to share her oldest daughter and care taker MARTY"
"Renal Failure","Blood Test GFR low ","Recently I went to the doctors as i had been feeling very fatigued. She did a blood test and the results showed that my kidneys did not appear to be working properly. She said that my kidney filtration rate should be about 80, but mine is 59. My doctor is questioning whether I have chronic kidney disease.If I should be diagnosed with kidney disease, how long is it that I would have had the disease for? Is kidney disease something that progresses slowly over a number of years or can it be quite rapid?If this is what I have, I'm struggling to work out what would have caused it. My blood pressure is up slightly (I've had my blood pressure checked quite a few times over the last few years and I've always been told it's normal). I'm not diabetic and I'm not aware there is any kidney issues in my family. Other levels in my blood tests were normal. Is there anything else that could cause GFR to below? Dehydration?"
"Renal Failure","Small right kidney measuring 88mm","I recently had an ultrasound due to prolonged periods. The U/S showed a thickened endometrium with multiple fibroids and enlarged uterus. Have since had a D&C and all normal. A hysterectomy has been advised by specialist. Now I am concerned because the U/S also showed a small right kidney of 88mm that my doctors were not concerned about because blood tests were OK. I believe the egfr was 87 although not 100% sure. What I was wondering can the person taking ultrasounds take a measurement that is a little incorrect. The U/S report mentioned nothing about seeking further advice for the kidney but did say that a gynecologist should be contacted. Please help as this is starting to freak me out."
"Renal Failure","Ultrasound Showed Right Kidney Has Shrunk","Hi allI had a scan last Thursday and I've received a letter to say it showed my right kidney has reduced in size & I've been made an emergency appointment with the urologist for next Thursday. What can I expect from here on? I've had nothing but issues my entire life with infections and urosepsis 2 years ago and I'm on Nitrofuratonin daily as a preventative measure , I urinate once every 12 hours or so. I'm just becoming tired of it all, I also have mobility issues with 4 prolapsed discs and neurological stuff to.. seems to be never ending "
"Renal Failure","Any advise please..","got told on Tuesday my gfr is 28 n potassium 6:4... had bloods redone m now gfr 31 ..potassium 5:9.. I've been took off my B/P tablets and also tablets which was to slow my heart rate down ... suffering with terrible cramps and itching... I have more bloods Monday... Dr even discussed hospital.. said it's serious... I'm worriedim 50 years old..."
"Renal Failure","Hints and tips needed for post transplant","Hi. I have my transplant at The end of april( sister is being my donor)Can anyone offer any advice "
"Renal Failure","Dialysis patient","My dad is a dialysis patient. His blood pressure is very high for over a week and starting today I noticed that his pulse rate was 89. The pressure sometimes goes up to 200/87. Although he is taking so much blood pressure the pressure is still high. I don't know what to do. The pulse rate was always around 60/64. I am surprised that it was 89 today. Consulted a doctor and he just give more bp medication. I don't know what it means. Is there any symptom of danger that I should be worried about? He never has had high pulse rate. I am very disappointed .Is there any suggestions from any body?Thanks"
"Renal Failure","Solo Home Hemodialysis questions","i live alone. my creatinine is 3.2 with eGFR of 15. im 66 years old and not yet sure whether i would qualify fir a transplant. i have Type II diabetes well controlled (A1C 5.0 without medication of any sort).i plan do do in home dialysis. (this is not commonly done in the United States at this point but is increasing on frequency.) i will need to do in home dialysis without a care partner.i know that PD dialysis is likely an option fir me. But i have recently read about the NX Stage One HHD machine. it is supposed to provide an option for solo (or no care provider assistance) home hemodialysis.have any of you tried this? if do, would you share your experiences? thoughts?if you haven't tried this, what are your thoughts about solo HHD for someone without a care partner?thanks,Marj"
"Renal Failure","recent transplant recipient. Im lucky","I am new hereand would really love to be a parmenent member of this forum. i'd start by sharing my situation; its been a long wait to get a transplant. I am all alone and had to support myself through CKD. always weak and tired and not able to keep a job. my life really broke apart. Not just me but this neighbor who was like a brother to me died of Kidney failure. well I stumbled on a blog some time ago; health4life.fitness.blog and by sharing my story, I had a donor. it feels good to be strong and healthy with a new fresh chance at life. I feel very much for anyone going through kidney troubles or other health threatening ailments, your miracle is on the way. do not stop searching."
"Renal Failure","Anticipated fall in egfr ref Ramipril","hi my nephr told me to expect a 3 to 5 point red in egfr after 2 weeks. bloods at gp show no reduction still at 30Does this mean i will not get the longer term benefit of ACE intervention. Not due to see nephr til Dec. any feedback appreciated many thanks"
"Renal Failure","15 months post op removal left kidney an lymph node","I have been suffering with a dull pain on my right side just below rib cage an when breath in pain goes down front right and around rear where existing kidney is. I had similar pains before diagnosis of kidney cancer on left kidney. So now 15mths on Still struggling. Ct ok having mri next on back plus bone density check again. Had total hysterectomy less curvix 20yrs ago. Please has anyone got any idea why I should have this sort of pain ? I keep getting told it's muscular..... Thanks in advance I have been suffering with a dull pain on my right side just below rib cage an when breath in pain goes down front right and around rear where existing kidney is. I had similar pains before diagnosis of kidney cancer on left kidney. So now 15mths on Still struggling. Ct ok having mri next on back plus bone density check again. Had total hysterectomy less curvix 20yrs ago. Please has anyone got any idea why I should have this sort of pain ? I keep getting told it's muscular..... Thanks in advance "
"Renal Failure","Stage 3 ","My doctor told me that I have stage 3 , but hasn't given me any instructions on what to do.My doctor told me that I have stage 3 , but hasn't given me any instructions on what to do."
"Renal Failure","GFR 41, ultrasound says prob KIdney Disease, have enlarged prostate (BPH), hypertension","Greetings! I'm new to this forum, coming from the Prostate Problems forum because as you can see from my photos, the prostate (renal) ultrasound and (Sudden Onset Urinary Retention) blood tests brought up CKD.Seeing my uro next week. In the meantime, a TCM practitioner gave me Cordyceps and Accupressure (on my ears) for kidney and BPH.... your thoughts? "
"Renal Failure","Renal-friendly bulgur recipes??","I'm on a low potassium diet (as well as low sodium and low fat). I keep seeing bulgur listed as a good option for those of us with chronic kidney disease. It's definitely a lower potassium and phosphorous grain option.Do any of you have any renal-friendly bulgur wheat recipes you'd be willing to share?Thanks,Marj"
"Renal Failure","Kidney infection?","Since May 30 I've been having severe flank pain on my right side and constant nausea. I was on vacation and ended up going to an emergency room and they said I had an urinary tract infection but could be affecting the kidney as I have the back pain. Put me on antibiotics for ten days and it seemed to clear up. But about 2 weeks off antibiotics I started getting severe flank pain and nausea again and this time it's worse. I break out in sweats, I get the chills, my feet at night get really cold, I itch all over, have diarrhea. I've gone back in to my PCp and he said UTI and put me on antibiotics. I've been on them 4 days now and nothing has changed. I have ckd stage 3. The last test my function was 42 % . I really think I have something wrong with the kidney but no one will listen to me. It doesn't burn when I urinate and my urine is pretty much clear and I don't drink that much. Any suggestions?Since May 30 I've been having severe flank pain on my right side and constant nausea. I was on vacation and ended up going to an emergency room and they said I had an urinary tract infection but could be affecting the kidney as I have the back pain. Put me on antibiotics for ten days and it seemed to clear up. But about 2 weeks off antibiotics I started getting severe flank pain and nausea again and this time it's worse. I break out in sweats, I get the chills, my feet at night get really cold, I itch all over, have diarrhea. I've gone back in to my PCp and he said UTI and put me on antibiotics. I've been on them 4 days now and nothing has changed. I have ckd stage 3. The last test my function was 42 % . I really think I have something wrong with the kidney but no one will listen to me. It doesn't burn when I urinate and my urine is pretty much clear and I don't drink that much. Any suggestions?"
"Renal Failure","CKD Information Please","Hi, I’m trying to find out what CKD is all about as my mum has just been admitted to hospital with ‘kidney injury’. I’m a bit clueless about what questions to ask and how to interpret answers. Mum’s been under the doctor for several years with bladder problems. She’s had cystoscopies and had cancerous growths removed, she is often incontinent, has trouble every night with pain in bladder and back. She’s had many many tests and at last she’s been admitted in a UK hospital. The only thing I’ve heard from hospital is that her Creatinine level is over 200. I don’t know what that means."
"Renal Failure","Unspecified kidney failure?","Hi guys wonder if anyone has anything similar I’ve had on going renal problems for a while now, repeat cystoscopy, catheter angiograms, scans , mri,ct. my urine dip sticks for 15 months have shown +++ blood and ++ protein, I’ve recently seen my nephrologist and urology team and they have since put on my clinic review letters unspecified kidney failure? Has anyone else had experience of this if so what if they would share there experience ? Thanks in advance ! "
"Renal Failure","My GFR continues to drop","Hello, I am in stage 4 CKD. I have labs checked every three mos and my GFR is usually around 20. At the beginning of August, it went to 15. I received an order to have labs rechecked and it came back 10. My sodium was low and my potassium was normal. My BUN was 59, and Creatinine was 4.8.My doctor had me admitted to the hospital and placed me on IV fluids for a few days. I was discharged with all labs improved, and a GFR of 15. I was to have Renal Function tests to be done once a week for the next four weeks.I had the labs drawn Thursday and got the results back and my GFR is 12. The BUN is 37, Creatinine 3.8, and my Sodium is low again at 136. Does anyone know if there is a chance of these results changing in the next few weeks? I'm staying hydrated, I exercise a few times a week. Is there anything else I should try? I always have dialysis popping around in my brain, maybe it's time?Thank you in advance for a responsesHello, I am in stage 4 CKD. I have labs checked every three mos and my GFR is usually around 20. At the beginning of August, it went to 15. I received an order to have labs rechecked and it came back 10. My sodium was low and my potassium was normal. My BUN was 59, and Creatinine was 4.8.My doctor had me admitted to the hospital and placed me on IV fluids for a few days. I was discharged with all labs improved, and a GFR of 15. I was to have Renal Function tests to be done once a week for the next four weeks.I had the labs drawn Thursday and got the results back and my GFR is 12. The BUN is 37, Creatinine 3.8, and my Sodium is low again at 136. Does anyone know if there is a chance of these results changing in the next few weeks? I'm staying hydrated, I exercise a few times a week. Is there anything else I should try? I always have dialysis popping around in my brain, maybe it's time?Thank you in advance for a responses"
"Renal Failure","Recently diagnosed with stage 4 ckd","Hi all. I have had problems with my kidneys since I was born so kinda use to everything by now. Docs gave me a timeline ons how things would progress and to be honest we did not think it will happen this early. I am 28yrs old my count is 23 at the moment it has decreased with 34% compared to test done last year this time so we are pretty much terrified. I am seeing the nephrologist next month but hubby is has had 2 panic attacks since the latest diagnoses. How did you handle the reality of diagnoses and how can I help my family members to be a little bit more at ease?"
"Renal Failure","Iga nephropathy info please ","Hi, I am 45 recently had a kidney biopsy and found out I have IgA Nephropathy and my GFR is 20. We don't know why because I'm not diabetic or have any other medical issues. My doctor never really explained it to me real well or told me what to expect. So far he has put me on Losartan 25mg, fish oil, and he wants me to start taking 50mg of Prednisone every other day, plus calcium and vitamin D. My questions are 1. Am I likely going to have to get a transplant or dialysis? If so, approximately when? 2. Should I refuse to take the Prednisone? I have read one horrifying story after another about that drug and I do not want to take it but I'm afraid my doctor will be mad. 3. Should I change my diet? I'm probably not thinking of questions I should be asking so if you have any additional information that could help me I'd greatly appreciate it. Thank you Hi, I am 45 recently had a kidney biopsy and found out I have IgA Nephropathy and my GFR is 20. We don't know why because I'm not diabetic or have any other medical issues. My doctor never really explained it to me real well or told me what to expect. So far he has put me on Losartan 25mg, fish oil, and he wants me to start taking 50mg of Prednisone every other day, plus calcium and vitamin D. My questions are 1. Am I likely going to have to get a transplant or dialysis? If so, approximately when? 2. Should I refuse to take the Prednisone? I have read one horrifying story after another about that drug and I do not want to take it but I'm afraid my doctor will be mad. 3. Should I change my diet? I'm probably not thinking of questions I should be asking so if you have any additional information that could help me I'd greatly appreciate it. Thank you "
"Renal Failure","Stage 5 CkD gfr 7","I am currently waiting on my op to have my pd catheter fitted for dialysis whilst I wait for my transplant. I was just wondering if anyone else experiences extreme tiredness but isn’t anemic? Drs can’t do anything about the tiredness as there isn’t anything causing it apart from the kidney failure itself of course. Just to put you in the picture I am 25 working and otherwise healthy! Thanks!"
"Renal Failure","CKD and symptoms any link?","HiIm ckd 3a/b can anyone tell me if there is a link between swelling to fingers which improves after drinking more fluids and ckd?Im abroad at mo and weather is hot, sunbathing etc have developed swelling to fingers worse in mornings and tender, which seems to get better if I drink more fluids could it be dehydration? It would make sense but I dont have any swelling elsewhere only very lethargic. Other than this I feel great.Any input greatly appreciatedThanks"
"Renal Failure","Stage 2 kidney disease and losing too much weight","I’ve lost over 15 lbs and I’m a border line diabetic, every time I try to increase my calories with rice or bread I end up urinating every two hours at night , I don’t know what to do"
"Renal Failure","Suspected Kidney Failure/CKD/Bladder/Prostate Cancer?","Hi, I'm a 22 year old male(167cm tall/ 65 kg heavy) and I have almost all of the symptoms of the diseases mentioned above... for example, I have frequent urination, and I have blood and protein in my urine dipstick test. Doctor also suspected that something is wrong with my kidneys due to the protein leaking.Here are my urinalysis and blood work.protein:protein, Total U : 0.2 (g/l)Creatinine, U: 10.8 (mmol/L)Pro:Creatine Ratio, U: 18 (MG/MMOL)Estimated TUP: 0.2(g/day)Urine/Dipsticx 2:Protein: TraceGlucose: NegRed Blood Cells: 45 cells/uL (supposed to be 0-3)EC: 0 (cells/uL)eGFR: 110 (mL/min)Creatinine: 86 (umol/L)Sodium: 142 (mmol/L)Potassium: 3.9 (mmol/L)I'm only 22YO and my wish is just to repay my parents for everything they gave me. I don't want to die before I could repay them or be a financial burden on them for the rest of my life. I'll be doing an ultrasound followed by a doctor's appointment in 2 weeks. "
"Renal Failure","Recently diagnosed with kidney scarring due to childhood reflux.","Hi guys! I am 35. Recently diagnosed with Kidney scarring. biopsy suggests scarrjng due to reflux nephropathy along with subcapsular bilateral scars. Taking medications for elevated BP, which is under control now. As per last blood trst. Cretanine was 1.4 with other parameters like urea, sodium etc wirhin range. I am not facing other symptoms now. My nephrologist says that the condition might or might not progress in the future. Is there any one in this forum, whi was diagnised with this problem or similar very long ago and still doing fine. Does this problem necessarily progress to end stage renal disease? Pl give your valuable comments. Thanks!"
"Renal Failure","Still have blood in urine 20 months after kidney trasplant?","Had a successful transplant in 2016 and a couple weeks later went to get the ureteral stint removed. When the urologist was looking with a scope he said he couldnt find the stint in the bladder! Turns out that the whole stint some how migrated all the way into the new kidney. The only way they could get it out was by cutting a hole into the new kidney. How did this happen? They said everything went good with the removal but since then I've been having blood in my urin and they dont now why. Any ideas?Had a successful transplant in 2016 and a couple weeks later went to get the ureteral stint removed. When the urologist was looking with a scope he said he couldnt find the stint in the bladder! Turns out that the whole stint some how migrated all the way into the new kidney. The only way they could get it out was by cutting a hole into the new kidney. How did this happen? They said everything went good with the removal but since then I've been having blood in my urin and they dont now why. Any ideas?"
"Renal Failure","ckd stage 4","hi, I have been diagnosed with ckd stage 4, im 30 years old, my gfr is 21 (it was 30 in May 18) any advice, is anyone else going through this? thanks so much "
"Renal Failure","low potassium diet need some good recipies","Hi I am looking for some good low potassium meals/snacks ect.Have heard conflicting foods to be or not to be used so trying to make a list.Look forward to your reply Guy "
"Renal Failure","Do I have kidney failure?","Hi 3 months ago I use protein dust and I'm afraid of kidney failure..I made a test a month ago. Creatinin 1,1 Creatin kinaz (CK): 131, Üre 31,3 , GFR:93 . The results are normal, but can they be detected early? Can it be detected early on? Hi 3 months ago I use protein dust and I'm afraid of kidney failure..I made a test a month ago. Creatinin 1,1 Creatin kinaz (CK): 131, Üre 31,3 , GFR:93 . The results are normal, but can they be detected early? Can it be detected early on? "
"Renal Failure","Low GFR on Anticoagulant","My doctor has referred me to a nephrologist and now I'm worried I have kidney problems due to the medicine I'm taking. I'm 66 and in January 2018, I had a pulmonary embolism (blood clot in lung) and was put on the anticoagulant, Xarelto. I had terrible side effects and was just switched to Eliquis at a lower dosage. Before the clot, I was healthy, taking only Vitamin D, non-smoker, normal BP. All my vitals normal & normal blood tests. On the day I had the clot, my creatine was 0.9 and GFR 66.6. Since then (5 months), I've had many blood tests and my GFR has bounced around dropping to 59, then 48, and up to 54. My creatine has been between 1.0 and 1.08. Dealing with the blood clot has been life changing and now this. My hematologist just switched me to a lower dose med, which is kinder to the kidneys, but my primary doc is referring me to a nephrologist. I thought he'd at least wait to see how I do on Eliquis. His nurse left a voice message and said ""kidney function is gradually deteriorating, but still to a very mild degree.""Am I in trouble here with these numbers? I can't take any other meds, so I don't know what the kidney doc would do. Diet changes? Any words of advice are appreciated.My doctor has referred me to a nephrologist and now I'm worried I have kidney problems due to the medicine I'm taking. I'm 66 and in January 2018, I had a pulmonary embolism (blood clot in lung) and was put on the anticoagulant, Xarelto. I had terrible side effects and was just switched to Eliquis at a lower dosage. Before the clot, I was healthy, taking only Vitamin D, non-smoker, normal BP. All my vitals normal & normal blood tests. On the day I had the clot, my creatine was 0.9 and GFR 66.6. Since then (5 months), I've had many blood tests and my GFR has bounced around dropping to 59, then 48, and up to 54. My creatine has been between 1.0 and 1.08. Dealing with the blood clot has been life changing and now this. My hematologist just switched me to a lower dose med, which is kinder to the kidneys, but my primary doc is referring me to a nephrologist. I thought he'd at least wait to see how I do on Eliquis. His nurse left a voice message and said ""kidney function is gradually deteriorating, but still to a very mild degree.""Am I in trouble here with these numbers? I can't take any other meds, so I don't know what the kidney doc would do. Diet changes? Any words of advice are appreciated."
"Renal Failure","Need thoughts about paying for dialysis--I'm in the USA","Okey, I'm turning 65 this week on Friday. My nephrology gist has also made it clear that I could find myself on dialysis fairly suddenly any time now.So I've been looking at insurance and thinking about how I'm going to pay for dialysis. Key points:1. I am still working as a university professor. I plan to work for another 6-8 years.2. I receive health insurance from my job. I'm on Blue Cross Blue Sheild of Kansas, Plan C (This is a high deductible plan with a health savings account.)3. It's my understanding that Medicare will serve as the secondary insurance (after my work insurance has paid what it will toward dialysis) for the first 30 months I'm on dialysis. Then roles reverse with Medicare being the primary insurer with my work insurance picking up the remainder of it is eligible for coverage.4. Once I retire Medicare will only cover 80% of the cost of dialysis. I will be responsible for the remaining 20%, which could be between $20,000 and $30,000 a year. 5. A supplemental insurance policy may pick plus much of the remaining 20%--like a medigap policy; however, the medigap providers do not have to offer coverage if it is outside the open enrollment time period.So my questions:1. Would open enrollment for the medigap policy happen at the time I initially enroll in Medicare Part B when I am initially placed on dialysis?2. If so, am I further ahead to enroll in both Medicare Part B AND a medigap policy as soon as I know I will be placed in dialysis to ensure that I'll have medigap coverage at a reasonable price? (This would negate the need for my work policy/benefit.)Basically, I'd appreciate any words of wisdom you may have. I'd also appreciate contact people and phone numbers I can use to get some accurate and quality information about all of this.Thanks soooo much!!Marj"
"Renal Failure","Kidneys only working at 22%","Hi, i am new to this, my grandad has bladder cancer and kidney failure, his kidneys are working at just 22% he cant have dialysis or a kidney transplant so basically they cant do nothing. I live in newcastle and he is in blackpool i want to visit him but i am scared. He is on about going to buy a plot for when he goes. I find it hard to believe as you always think grandparents are going to be there.I want to know how long has he got left? I dont want to ask him myself "
