label,discussion_title,discussion
Heart Attack,Aortic valve leak,"Years ago i had this aortic leak, with an audible murmur and wide pulse pressure. I could easily see the leak on doppler echo cardiogram. Diastolic was less than half systolic e.g. 130/ 60. That was like, seven years ago and i lost interest in it.Recently i had a load of tests prior to hip replacement. There was no murmur ,and the pulse pressure is now normal.This condition  does not resolve itself i am told ,so my question is..is this a miracle?"
Heart Attack,Trying to self-diagnose,"I have been dealing with an abusive relationship with an ex who tried to induce heart attacks after a temporary period of him taking out life insurance (associated with his work) and my first heart attack at 31 and after I requested a separation to save my own life. I have had about five very painful heart attacks over the past five years but several silent myocardial infractions.  My initial lay person assessment is that this is ventricular fibrillation with STEMI but I am not an expert. It is associated with severe temperature intolerance (I cannot handle temperatures above 65 degrees unless I have wine in my system) I've attached images of my ECG before and after three glasses of wine. (the extreme crazy ecg is before and normal is after) It is the only thing that fixes my heart rate...I flatline without it, literally and would like to replace this with something healthier as it ages me. Without wine, my resting heart rate is 219, and then will titrate in a second to 30. I likely had my first heart attack at 4 during a heat wave  (very bad parents who never did anything about it despite the school calling and telling them) and have had a congenital heart condition likely my entire life. I'm trying to figure out whether I need warfarin or a stent so I can stop drinking wine. The medical care has been extremely poor in my area and my middle eastern husband has family in medicine...there is likely an association (he has threatened that) I don't drink enough to have a hangover and hard alcohol makes it worse, wine much better. Every time I try to stop  I end up in the ER with a major heart attack...much worse than the silent MI's I have recorded. Anyone have an idea as to whether this is thick blood or a-fib? I am concerned a stint could cause a clot. My biggest concern is that every time I have heart problems the EKG does not even record (I have alive cor) and the bad ecg's are not registering...only the good one did. "
Heart Attack,Heart rate spikes with the slightest exertion. ,"For the last year (maybe longer) I've been having 'episodes' of ridiculously high heart rate. My resting heart rate, according to my Apple Watch, is between 55bpm and 90bpm, which is fine. When I'm just sat in bed, in one position, I'm fine. But the minute I move my body (even just going from laying on my back to laying on my side) my heart rate will spike to 140bpm upwards.Things like walking up the stairs, doing the dishes, even just standing up, will make my heart rate spike at least 35bpm every time. It's normal for your heart rate to go up, and it wouldn't worry me as much but I also get breathless (as if I'd just finished a run, and need a second to catch my breath) and I get lightheaded. The lightheadedness varies from lasting a few seconds when I stand up (common for a lot of people, I'm told) to full on being unable to hear/see due to dizziness or actually passing out. My heart feels like it's beating so strong it'll fall out of my chest, and there have been times when I can feel my pulse in my lips or ears. My heart rate only stays high for about 2-3 minutes maximum and I have to stop whatever I'm doing and sit down usually in order for it to slow down, but the breathlessness can last for 5 minutes onwards, depending on if I sit down and rest or keep going with whatever task I'm doing (like walking).I carried a bag with 2 books in and a small bottle of fanta upstairs the other day any my heart rate was 170bpm.It's beginning to really worry me, mainly because I can't do things any more. I can't walk my dog without feeling dizzy and weak and my heart rate jumping up. It's ridiculous.I went to the GP a year ago and he checked my pulse routinely and it came back as 145bpm while I was sat down and he promptly told me to go to the hospital. They wanted to give me a heart rate monitor thing to wear for a set amount of time to see what my heart was doing during these spikes (since the ECGs I have had done came back normal), but I was moving country and thus couldn't do it. I'm back now but with the COVID-19 stuff, I can't get into see my GP again.I was just hoping for some ideas, advice, suggestions? I know the best person to talk to about it is my GP, but some clarity or vague idea or what it could be would be nice in the meantime.For reference, I'm a 23 year old female. I don't exercise intensely, but I do walk as much as I can and I am fairly active during the day, and I eat relatively healthily. With this, it's hard though."
Heart Attack,Heart Palpitations/PVCs are ruining my life HELP,"I've had heart palpitations for about 7 years now. I'm not talking about my heart randomly racing. I mean there is a noticeable flutter, skipped beat feeling. It feels like something is kicking my heart from inside it. It feels like my heart ""pops"". It's torture. Sometimes its worse than others: sometimes I can't sleep, or even sit down. I want to stress the fact that my heart rate is not high. It's usually around 60. Yet the palpitaitons still happen. So it's not like I'm having panic attacks or being nervous or anything. I've tried everything to try to get them to go away, including beta blockers, flecainide,  magnesium, and other home remedies. Nothing works. I had an ablation a long time ago, which didn't really do much, and cardiologists recommend I don't try it again. Most of these medicines, like beta blockers, slow down the heart. Again, I don't need my heart rate lowered, it's at about 60. I'm suffering every day. I'm out of options. I'm not considering suicide, but eventually that might be my only viable option. I cannot live like this forever. I just can't, and I'm out of options and out of hope. So I don't know how much longer I have before I go over the edge. I can;t sleep anymore without taking a xanax. I'm probably addicted to it now, that's just great. I can't sleep, sit down and watch a movie, or have any sense of comfort. No one knows what to do. Get a heart transplant? I probably wouldn't even qualify as this isn't ""life threatening."" I don't know if I'm here to ask for help or just to vent, because I'm sick of people giving me recommendations when I have tried every one of them unsuccessfully. Death is slowly becoming my only option, no matter how it comes"
Heart Attack,I've been suffering from exhausting palpitations for 6 months. ,"Hello there everyone, I'm new to this forum. Like I mentioned in the title I've been suffering from palpitations. I went to 5 different cardiologists this far. Done ecgs, ekgs, holter. I'm 23 years old female 5.8ft, 114 pounds. The tests result was sinus tachycardia ranging from 120-175 bpm.I also went to a gastroenterologist since  I've been experiencing gas and heartburn for the past 2 months he did an abdominal ultrasound and blood tests, nothing unusual came out. He could only see and feel some trapped gas. All the cardiologists and the gastroenterologist ascribed the palpitations to panic disorder. I was prescribed Zebeta b blocker 5mg. I have to admit I've always been an anxious person and I've experience panic attacks in the past. But they were all because of my high heart rate I was scared of fibrillating and dropping dead. My dad's brother died from a heart attack at 24 before our eyes so his untimely death  has traumatised me. For the past 2 months I wake up in the dead of night experiencing rapid heart rate 160bpm (my blood pressure is normal by the way I have slight hypotension.) It happens almost every night doctor persists its nocturnal panic. But that's not the end. My heart rate spikes no matter what i do. In the morning I have to wait for like 40 minutes to use the bathroom because If I stand up  as soon as I wake up my heartbeat will go crazy. Warm showers also seem to raise my heart rate. I've also quit working out because of those damn palpitations. Can someone help me I don't know what this is. Doctors haven't helped me so far. It's got to the point where I'm partially homebound. I even had to drop out of college because I would get those episodes every day."
Heart Attack,Can this be a heart related issue?,"To start things off, I am 22 y.o male, 1.73cm and weigh 70 kgs (155 pounds). I do have fast heart rate most of the time and have been to over 7 different cardiologists and spent so much money on doing tests, I have had over 30 Ecg's done, over 15 echos, 2x stress tests, a 24h monitoring, every time they told me to chill, to take it easy as my heart is healthy, every time they blamed it on anxiety. I've always feared heart attacks or strokes or heart failures, and the last cardiologist said that I have more chances of dying from a car hitting me outside than from my heart. I do not exercise, smoke 2 packs of cigarettes a day and my diet isn't the healthiest. Here is the picture of my recordings today."
Heart Attack,High heart rate during the day but normal at night. ,"I'm male, 28 years old, 183 cm and 74 kg. Not overweight but I have been physically inactive the last couple of years. I have a fitbit and in the last couple of years my stepcount per day was around 5000-6000 steps. This is largely from using the public transportation and just walking around the house or at work.My resting heart rate is around 100 during the day. Sometimes a bit over sometimes a bit under. Every type of exertion makes my heart rate shoot up. Even stretching to get my water bottle of the table can make it go up by 20 or more bpm. Walking at 4 or 5 km/h can make it go around 150. Running/walking up the stairs or cycling can make my hr go up to 170-200 bpm.I measured my hr at night and during sleep with a polar hr strap and my hr was somewhere between 55-80 at night while awake and somewhere between 45-55 when at sleep. However even at night with every slight exertion it can shoot up by 20 or more beats per minute. I also noticed some spikes to about 110 bpm during sleep. This might be because I moved during my sleep.I did visit a cardiologist and had an ecg, echo, bloodwork and thoraxphoto done which all came back fine. So basically the cardiologist told me that my heart is normal and the fast hr is just something that is a part of me.However I'm still concerned about this. I can't get it of my mind to the point that I am a bit anxious to start exercising. Questions:Can a fast hr like mine be harmful in the long run?Could this be IST or POTS?What other possible causes could there be?Are hr reducing pills beneficial to me?"
Heart Attack,experiencing several PVCs every minute for 24hours..... help im so scared!!,"so i was admitted to hospital last night with constant PVCs (extra heart beat) every 20 30 seconds i feel a thud and a fluttery feeling, it showed up as PVCs, 2 quick heartbeats a long pause and then a thud and a flutter feeling, it seems to be happening more when im stressed like when i was falling asleep i didnt really notice it and now im fully awake panicking i feel them every 10 to 20 beats its so distressing, in hospital they did a ecg which showed a PVC and a pause, im 22 year old male, my BP is usually anywhere from 120-140 over 80-90 but when i first got told i had to go hospital on my own (i suffer with agoraphobia and anxiety when alone) my BP was 169/111 and when i got to hospital it was 146/96, they did blood tests and nothing abnormal apparently but surely having several PVCs a minute isnt normal? has anyone ever experienced this? if so how often do you feel a PVC and how long do the episodes last??"
Heart Attack,Sudden heart rate elevation,"Greetings,I am 36 years old male with normal body weight and without any known condition. Some years ago I found out that I am a carrier of a rare genetic mutation which can lead to cardiomyopathy. We were surprised since no one has ever had heart issues or dies suddenly in our family. So far I am disease free. I have noticed that the smallest thing I do my heart rate goes crazy high immediately. For example if I go our running my heart rate can climb to over 190 bpm. I get tired and out of breath very fast, but no chest pain. If I stop it does come down within seconds max 1 min. Do you find such high rate as normal? I have a fitbit which shows that throughout 24 hr my resting heart rate is around 67. I am afraid to do the smallest activity because as I said the heart rate goes immediately high. Any recommendations? Thank you"
Heart Attack,Heart problems/strange sensation at night heat racing with sort of pain in chest.?,"i have been diagnosed with hypertonic cardiomyopathy.on beta blockers etc.This sensation that i get,is very difficult to describe,but all i can say,is that it feels like pressure ,on my chest.It only happens occasionally,maybe once a week,but is very distressing,and when it happens,i cannot put my head down,and have to stay upright.any ideas?regards, Richard"
Heart Attack,Felodipine,"Has anyone experienced joint and muscle pain on this drug?  I have been taking it for 3 months.  At first, I had quite dramatic facial flushing as well as swollen ankles at the end of the day.  This swelling has continued, but not the flushing.  The joint, firstly in the right shoulder and then more generalised started gradually but is increasing together with lower back pain.  Sleep is difficult due to pain.  The drug has lowered my BP."
Heart Attack,Daughter complaining of heart issues,"I have a 16 year old daughter. She has recently asked me if she could have a heart issue and I asked her why, she said that she feels a flutter every once in a while or something that feels like something rushing through her heart. I thought that she was out of shape, (she is 5'5"" and 134 pounds) but yesterday I heard her telling her sister that when she goes up of down stairs she could hear her heart beat and it had skipped a beat. Her sister didn't believe her and had her run in place and then held her hand to my 16 year old daughters chest and then gasped and laughed and said ""I thought you were lying!"" I don't want to ask my daughter about it to worry her. Is that normal?"
Heart Attack,Woman 36 Acute Cardiac Syndrom,"Hello,Woman 36 wakes up at night with chestpain and pressure + tingling left side chest from belly uptill shoulder + left arm.Repeating in the afternoon calling ambulance where this ECG is from.What can we see in this ECG?"
Heart Attack,What could be the cause of my near faint? ,"So, I am 25 and this has happened three times in my life.The first time, I woke up feeling faint, notice my heart rate was very slow, I had jelly legs, I went to the toilet and the poop was like dihorreah. The night before I was fine. This lasted for around 10 minutes, I didn't faint, and afterwards I was fine.Forward several years, and I wake up one morning fine. I then (I think) go to the toilet. It was the day I was coming back from holiday, so sat down, then starting to feel what I can describe as fuzzy headed/unwell. Color had apparently drained from my face etc. Noticed sensations in my stomach. Felt ill. Then over a period of 30 to 40 minutes it got worse and I began to spin. By this time we were in the car on the way home. We stopped, and by the time the door was open, I felt okay again and I  was normal after this. As I started to spin, I did notice a thud in my chest, like my heart had missed a beat.Ten months later, I wake up, go to the toilet, poop was like diarrhoea again. During the bowel movement I feel this strange indescribable sensation in my stomach. Over then next 40 minutes, my legs turn to jelly, I become quite agitated, legs turn to jelly, colour drains from my face, and I feel quite sick/ill. I again begin to spin. On this occasion, I had started to walk to the bus stop to walk, I had to stop walking because my legs went to jelly. Then I begin to spin very fast. I notice the thudding in my chest, and my heart beat is very slow and i think irregular. I lose partially my sight. This went on for 5 or so minutes, then it stopped and I was fine afterwards, if a little shaken. I am scared to visit a doctor. Yes, I know I should.I am certain it is a problem with my heart. So what could it be?I do sometimes feel extra/skipped beats when at rest which cause me to take notice of them. They last for a split second. They don't happen every day. They are not becoming more frequent or worse.Thanks for any help!"
Heart Attack,Positional heart arrhythmias,"so when i sit down fast, kneel down, bend down, stand up or lay down my heart starts to beat very forcefully and i can feel it in my throat and chest and i feel short of breath. but my heart rate does NOT increase it stays the same or gets slower just each beat is extremely forceful?"
Heart Attack,anyone know what arrhythmia i just captured ?!?,"just captured this with a Kardia by Alicecor, any ones know??"
Heart Attack,Slight movements causes a spike in heart rate? Normal?,"so I've had countless ecgs and BP checks and everything is considered normal.. anyways if I'm lying in bed my heart will usually be around 65 to 80,if I'm watching tv it's like 75 to 80 but if I'm completely relaxed and really tired it's like 65bpm but if I move my leg or arm or change my body slightly at all my heart spikes to like 90-100 for like 10 seconds and drops again.. is this normal? it also happens when I sit forward,it will raise and drop abit pretty much instantly.. also when I stand it goes upto 110-120bpm and within 30 seconds it stays at like 95 bpm if I'm standing still and stays around 110-120bpm if I just walk to the toilet or just casually walk around my house,if I go up the stairs it's like 140bpm is this normal? help I'm very afraid.. doctors wont listen, everything is apparently anxiety because bloods ecg BP are fine.. anyone experience this?"
Heart Attack,Why is my heart beat so uncomfortable?,"So I'm having some weirdness with my heart. I thought it had to do with anxiety, but it happens even when I'm perfectly calm, relaxed, or happy. Background: I'm a 21 year old female. I drink extremely rarely and exercise fairly rarely as well but walk every day and do work a sedentary job.Here is what I feel:-(happened once) I was getting up from sitting down alone, and I felt the craziest pressure in my entire chest. It was like the wind got knocked out of me and I couldn't breathe for about three seconds. Then my vision started to go back. Not spotty like when you get up too fast. It was slow and just darkness.-(happened once) not sure if it's related because I was very sick at the time. But I was in a room of people and started seeing black again. Then I couldn't hear, it felt like someone had their hands over my ears. I got really dizzy and then nauseous and then got actually sick to my stomach.-(happens often) I find myself often with an accelerated heart beat. Typically I when I measure it, it's between 100-140. During these times I might just be sitting, at work, walking the dog, etc. Nothig highly active that should cause this.-(happens often) I almost feel like my heart flip flops. The closest thing I can compare it to visually is a fish out of water. It literally feels like my heart is almost twitching.-(happens every so often) it almost feels like my heart skips a beat. So instead of being consistent there is just an awkward pause for a second and then the first beat back is hard.-(happens often) I am extremely aware of my heart beat. Again, without exercise but I feel it in my chest, other times I feel it in my arms and legs, or feel it in my face and ears.-(happens every so often) I sometimes feel pain that is in my ribs or breast on the left side. I think. I don't think it's my heart feeling pin but I don't know.The only instance that was ever even remotely painful in my heart was the first one. But there is definitely discomfort and I'm extremely aware. I don't have health insurance right now (just switched jobs and it's a complicated situation) and I don't want to seem like a hypochondriac. Any thoughts or advice would be great."
Heart Attack,Upper left back and chest pain causing extreme anxiety,"Hello,I am 22 years. I am in extreme anxiety. For the past few weeks, I have been getting this Upper left back pain that radiates to left breastbone. I am not sure if it is a normal muscular pain or a heart problem. I do not have any other specific symptoms however, I feel I do get chest pain as well. I would really appreciate if someone can reply to my post.  Thank you for your time."
Heart Attack,"I suffer from low heart rate ,as low as 38bpm ,am not the fittest person ,any1 else suffer this","ive had ecg etc an had cardiologist say my heart is fine not fittest of guys ,occasional walk 4/8mile daily ,when resting 38bpm, ranging up2 90bpm any1 else suffer from this or experience this"
Heart Attack,random fast heartbeat / palpitations when resting- do I go doctors?,"SORRY FOR THE LONG READ!I'm an 18 year old female, relatively healthy now but a bit unfit.I go out drinking maybe a couple/few times a month at best, last autumn/winter i had one cigarette a week and smoked socially but i stopped after a couple of months, because smoking is awful for health and i didnt want to become addicted. I also smoked marijuana a couple of times just to experiment, but stopped because my body reacted badly to it.so my issue is a bit complicated-for the past few months, ive been having two types of heart palpitationsthe first type im used to, as i get when im anxious about something. this type i can easily rationalise because i know its just stress causing it.the second type is what im concerned about. for some reason i'll randomly get a fast heartbeat, usually occuring when im resting, it'll start beating super fast and last for about 10 mins before it goes back to normal. Other symptoms that sometimes accompany this is slightly pulsating vision, but i dont tend to feel lightheaded or anything. The one measurement ive done during these palpitation was around 120-130bpms, BUT as i dont want to make myself anxious and in turn make them worse, I tend not to record them.i get this second type extremley intensley the day after drinking a alcohol.i get this as well after walking up stairs and doing physical activity but im pretty sure thats just me being unfit!due to other concerns with my health (i was having digestive issues as well as chest pain which i now put down to precordial catch syndrome as that pretty much makes sense), I've had two ECGs over the past few months, and both have been fine! i know this pretty much reassures it, but my concern is that these ECGs havent been done when im actually getting the palpitations, therefore I cant fully know what's going on when I get them.my main problem with going to the doctors is that i dont want to waste their time. due to my other previous issues, I don't want to look like im wasting the service, especially as i've already had two ECGs!also, im a uni student and my local GP service is awful. Appointments are usually two weeks at best and so i dont want to book one if its not worth it but at the same time dont want to ignore it if it is a problem!has anyone had a similar experience/ got some advice?thanks"
Heart Attack,"I get up at night to pee &gt; HEART palpitations, feels funny &gt; takes time to sleep again. Why?","Hi,I generally have a small bladder.If I drink a protein shake, coffee, I go to pee (clear) after 15-20 minutes, normal, I know.But if I drink some extra water at night before sleeping (or eat some watery fruit), I absolutely DO wake up  after sleeping for 2-3 hours.Again, that's normal, I know.BUT... when i get up, pee and come back, my HEART starts PALPING, pulse is a bit high (90-100), and heart feels funny, uneasy.This goes for about 15-30 minutes so I can't fall asleep immediately. But after that, I can clearly sense that the heart feel comfortable again, no palps, it's calm, I can fall asleep.OTHER INFO:  No pain, no angina, no irregular pulse. I lift weights (intensely) 3-4 days/week so my BP/blood sugar is very normal at 115 over 65-70. My pulse is usually around in the high 70s to mid 80s during working hours, and low 70s when waking up.What could this be? Is it just the sudden getting up in the middle of sleeping that's making the heart race? Whom (IF) do I see since most Docs take BP and on seeing 110-115 and 60-70 and seeing that I am very fit otherwise, don't look that much in detail."
Heart Attack,What causes heart rate Fluctuations? ,"Hi i'm a 22 male with bad anxiety, im waiting to have a heart monitor fitted for a day because i was recently emitted to hospital, they didn't find anything, my heart rate and BP was high but they put it down to stress but want to check everything. ****anyways, my heart rate at rest goes up and down all the time, its 70 and next minute its 100 and drops back down and then goes back up, i tried googling but there doesn't seem to be a actual answer to it, it doesn't seem to understand my google search and just comes up with tachycardia. Is this serious? i feel breathless most of the time and tingly and shaky and its really getting me down now."
