label,discussion_title,discussion
Headache,Headache,"Hello, I am 19 and been having headaches for the last week, every single day. When I was little used to suffer from migraines. But its all okay for last 3 years and this pain is not like a migraine. It is not as painful as migraine and I usually feel it on both sides of forehead and in the back of my head. Sometimes I feel it on both sides and it feels like someone is pressing my head there. It is small/medium pain that does not require painkillers took them only twice. I don’t see any other symptoms. I am not having nausea, I am not vomiting. I dont have problem with talking/walking and although my vision is blurry I am wearing glasses. So that is separate problem. Can anyone tell me, what to do with this and what can be causing this? The pain is more annoying than problematic. I dont have problems with light and sometimes only a loud sound is unpleasant but not as much as migraine. Any help will be much appreciated."
Headache,Headache on all antidepressants,I hope this is not a very long one for you to read so I will try as short as possible but I have some.I first was hit by anxiety and depression in 2008 -and was unmedicated for about 1 year and I have become an absolute wreck. I was completely unable to function let alone go to work or something! I was 23 at the time! I was in such a bad state that even going to the toilet seemed like a monumental thing!I first saw a psyc and he put me on prozac. Within about a week or 2 I started feeling alive and everything was so good I was thinking this was a miracle and I could not believe how well It made me feel. Back to normal full energy working and thriving!Tried to come off the meds a few times but everytime I did a became the same old wreck so I knew meds are for me for life.However I was not taking prozac regularly but since it has a half life i took it every 2-3 days or sometimes just once a week and it did not seem to cause me problems but then in 2017 I had a health issue or at least I thought I had cus this stupid dr scared me into thinking I have some form of cancer which later on I redid the colonoscopy and it proved to be nothing at all other than an intestinal reaction to painkiller I has taken prior!nonethless another pdoc put me on lexapro and it worked so well without any issue at all for about 6-7 months then I starter taking that too only every 2-3 days. Then I started to notice everyday I was taking the pill I had intense headaches about 30-60 min each time I took the pill. This lasted for a few months and the only thing that releived the pain was it I took a benzo. Xanax or Valium or something.Even to date I have tried many ADs and each time it was pretty much the same. They help my depression and make me go back to functioning but now with a headache every single time! And only thing which helps is taking a benzo!The doctors are baffled! They have no idea why could this be and my idea that I could have ruined something on neurotransmitters or something by not taking them regularly said was not correct and have asked so many psych docs and all have said the same! Yet nobody has been to identify the cause or find a solution.I have been searching for a solution and read so many articles and what not online for all this time and only found a lady who said that everytime she took lexapro after 30 min she had headaches that never resolved for 6 months and then when she switched to Venlafaxine they went away!So here I am now on Venlafaxine for 4 days on XL version same to that lady but the headaches are here for me still! Lets see what happens in the meantime but please it anyone has any idea I beg you to help!I forgot to add that I also have a sinus cyst on the right side of my maxillary sinus and I also had it before 10 years ago which I operated for. but the doctors do not think the headacheis because of it and I am also a bit sceptical because the pain is only when I take ADs!Thank you all
Headache,deep depression in head since childhood that has recently gotten worse?? freaking out,"hi there!! wasnt sure where else to put this but im kinda freaking out and i wasnt sure where else to go. its almost 2am EST and i didnt want to be silly and go to the ER for nothing, esp during this timemy name is kaitlyn and im 19, female.preface: ive had this deep dent (?) in the spot between my scalp and the crown of my head ever since i can remember. i actually used to make my friends touch it and freak them out when i was little and they were always grossed out but we would just laugh about it so i never really focused on it.so recently i was absently feeling my head for some reason and noticed a new dent/area of the existing dent?? i had my friend feel it but she said it was probably nothing and i was probably imagining it so i just ignored it.tonight the same thing happened, was absently just scratching my head or something and there was pain?? like i narrowed it down to a specific, small area/bump (i mean super small) but ever since ive been feeling it/trying to determine what this is it has spread?? like right now i feel the discomfort/pain in a vertical line going from the tiny bump through the dent in my head and fading somewhere in the dent. also while feeling this tiny bump i noticed the dent had grown more??? so now its my original, deepest dent + the recent much shallower one below it + an even shallower, barely noticeable dent below that + a vertical, line-like depression going from my original dent to the bump.right now i guess im freaking out because my legs are violently shaking, along with trembling everywhere else and a feeling of anxiety. i know i wont be able to sleep tonight. please help because this is really scaring me and i cant find anything on the internet that describes this, let alone describes my original situation.P.S. not sure if this matters but when i was 6 months old i had a hairline fracture in my skull"
Headache,Head pressure for past 6 months :(( please help!!,"Hi there,just as a bit of background, i'm 22, was diagnosed with anxiety a year or so ago, since november i've had this head pressure, i can't think of anything that's triggered it, it was followed by dizziness and spinning too.i'll explain the feeling:pressure in entire head, head feels like something is pulling it back and if i tilt it slightly backwards it starts involuntarily bobbing/moving, when my head is looking straight on it doesn't feel right, in certain positions i get a muffled sound in head and ears, head also twitches/shakes sometimes and i feel like my head is never in a comfortable postions, its really getting me down! its all day every day until i go to sleepits annoying because i have anxiety doctors always point to that but i'm worried about it being something more serious, ive been put on sertraline but that doesn't seem to of made it better or worse so? can anyone help or reassure me? does anyone else get this?? thank you"
Headache,Complicated Headaches - Long Post,"If this is against the rules, please let me know. I am here seeking advice about my headaches. I am here out of desperation. I’m not necessarily seeking a diagnosis for my issue but rather advice on where to go next, what questions to ask my physicians, etc.I am a 25-year-old male. I weigh 185 pounds. I have diagnoses of IBS with constipation, generalized anxiety disorder, and I am currently being evaluated by a sleep specialist for possible sleep apnea. I have dealt with headaches my entire life. My first MRI for headaches was after an accident in gymnastics where I hit my head in 2005. I had a CT in the ER, where they noticed a shadow, so the radiologist recommended an MRI. During this MRI, they noticed what they believed was a neuroepithelial cyst. This cyst is still present today and is slightly larger than it was previously.Fast forward to high school, I had another MRI due to recurrent headaches. During this time, bilateral maxillary sinus retention cysts were noted. I was treated for allergies with nasal steroids and these headaches went away.Fast forward to June, 2019. I started a new job where I had to park quite a way from my workspace. After arriving at work each day, I noticed I had a headache that would go away with a few minutes of inactivity and by cooling down. Eventually, however, these headaches became harder to abort. I ended up in the ER four times before I was hospitalized the first time, for what the neurologist called an intractable migraine. During my ER visits, I was given multiple doses of Toradol which provided no relief. I was also given Fioricet and given a lumbar puncture, which showed an elevated opening pressure of 29. I was started on Diamox by my ER physician for suspected IIH.During my first hospitalization, my neurologists claimed my ER physician performed the LP incorrectly, as it is not likely for a male of normal weight to have elevated pressure or to have IIH. The LP was never repeated during this stay. I was diagnosed with an intractable migraine due to my symptoms: A headache that caused the worse pain of my entire life, balance issues making it hard to walk, slurred speech, and double vision. I had no light or sound sensitivity. I was treated with the valproic acid/DHE protocol, and I was discharged in the same condition that I was admitted in. During this stay, I had a CTA/CTV of the head/neck, an MRI with/without contrast of the head/neck/face. Everything was normal except for the cyst, which everybody agreed was benign.I requested a second opinion and saw a neurologist at home. This neurologist agreed with the ER doctor and gave me a suspected diagnosis of IIH and increased my Diamox to 1,500mg/day. A repeat LP was ordered. About 2 months later, I had the repeat LP and had a normal opening pressure of 16. The neurologist said the Diamox was working and that was good. Due to my headaches worsening, the neurologist also started me on Depakote. I noticed no improvement with my symptoms.I sought a 3rd opinion at the biggest hospital in my state with their headache specialist. He basically said the ER doctor and my last neurologist were wrong and diagnosed me with a migraine disorder. He continued the Depakote and prescribed Aimovig.Two weeks later, I was hospitalized with a near inability to walk due to my headaches and dizziness. They continued the DHE/valproic acid protocol which provided no relief. I was also given an occipital nerve block just in case. After a few days, I had a new attending neurologist. He didn’t believe I had any symptoms of a migraine and started me on indomethacin, titrating me up to 250mg/day. This medication relieved my symptoms almost immediately, and I was diagnosed with with an indomethacin-responsive headache syndrome, chronic paroxysmal hemicrania. I was also diagnosed with primary exercise headaches.However, I still experience headaches on a daily basis. If I take less than 200mg/day of indomethacin, I have debilitating headaches that nearly justify hospitalization. My headaches are worsened by any amount of exertion. Even doing dishes and sweeping my floors will trigger an immense headache.Is there something my neurologists could be missing? Is there another medication I should ask about? What can treat the exertion aspect of the headaches? I will include a list of medications I am currently on, as well as a list of things I have tried for the headaches and their effectiveness.Currently Taking:Prazosin - 4mg/day for headachesVenlafaxine - 75mg/day for headaches/anxietyDoxepin - 10mg/day for sleep issuesIndomethacin - 200mg/day for headachesAcetaminophen - 2,000 to 4,000mg/day for headachesMiralax for constipationMedications I have Tried for HeadachesDepakote - No reliefAimovig - Six months so far and no reliefSumatriptan - Oral and injections - No relief and negative cardiac symptomsNasal and IM Dihydroergotamine - No relief and based on recommendation of cardiologist in ER, I should not take again due to negative cardiac symptomsTopiramate - No reliefPropranolol - No relief and negative side effectsAmitriptyline - No relief and negative side effectsDuloxetine - No relief"
Headache,"Nose, tooth, and left back head ","Hi dears,I want to know about my problemMy left nose is blocked but when I sleeping left turning then my left nose is open and right is closed, at the same time I have feel tik tik in my upper left tooth, and pain in me upper left toothSome time I feel pain my my back left headPain like wave,"
Headache,Nerve pain on left hand side on bottom of head,For the last 5 weeks I've had a nerve pain on bottom left hand side of head. It feels like a clump of hair has been pulled out of my scalp. I spoke to doctor on phone and he said this could go on for months. Just take painkillers. Doing my own research I've come across occipital neuralgia. It seems to fit all of my symptons. I would love to hear from anyone who has suffered from this. I just know I can't put up with this for months on end.
Headache,Cervicogenic Headache ,"HiI am new here and hoping to talk to others who suffer like me. I have had chronic almost daily headaches for the past 6/7 years. I have been to my GP and was referred to a neurologist who mainly just tried to medicate me. I have had amitriptyline, propananol and topamax none of which eased the headaches but just gave me awful side effects. I was prescribed sumitriptan for pain relief and it's the only thing that relieves the headaches but I am becoming more and more reliant on them. I tried to help myself and after attending chiropractors and an osteopath who confirmed my neck muscles are really tight and I realised I always have a tender/sore neck I then connected this to my office job where I have spent years slumped over a desk.I then to my joy discovered a headache clinic here in Belfast where I live who specialise in headaches. I seen a therapist here who confirmed I suffer cervicogenic headaches which are coming from my neck she described the muscles in my neck as being like a rope they are so tight. The therapist performs manoeuvres on the neck vertebrae to loosen up and help. Unfortunately this treatment takes months to help and isn't cheap. I started off having 1/2 sessions a week but still don't have a big amount of relief. I am now in a situation where I can only afford one session once a month and this isn't enough to help. I am suffering badly at the minute I have had headaches every day for past week I feel my neck so stiff and tight. I have had to take sumitriptan every day which isn't good at all.I am so worried what to do now, who to turn to what next. I seem to have exhausted most things and feel I no longer have any quality of life as I am in constant pain and always exhausted. Does anyone else out there suffer these? And can offer any hope/ advice/help??I am really at the end of my tether.ThanksJoanne"
Headache,I had ocular migraine twice without otherwise experiencing migraines?,"Two years ago I had a ocular migraine for the first time. At least that's what I found out on google about my experience. What happened is I was stressed and suddenly I start seeing colors floating around on one side in my field of vision, even with my eyes closed I saw them. I completely freaked out as I thought something really bad had happened to my brain but in about 30 minutes it was over and I got an awful headache instead.Headaches I experience quite often in the last couple of years. I used to take painkillers for that several days a week but then I stopped doing that as it's obviously bad and i'm pretty sure it's just stress induced headaches. I have no symptoms of migraine.I got this ocular migraine again last year. I wasn't doing anything and wasn't stressed, I was just watching tv and suddenly I notice a blurry spot in my vision field triggered by bright colors like white mainly. It soon develops from a blurry spot to colors again floating around on one side in sort of a half-circle in my vision field but this time I handle it much better as I expect it to only last 30 minutes which it did and then I got a really bad a headache just like the time it happened a year before. I never consulted any doctor about this and i've sort of felt it's useless to do so this long after. I have however consulted doctors before about my headaches but only been told to keep taking painkillers, and that ""headaches are normal, deal with it"" pretty much so I haven't gotten any help from doing that. I wonder is it possible to get ocular migraines just like that and not actually suffer from migraine or is it possible to suffer from migraine without knowing?? I tried keeping a headache diary for a few weeks but I couldn't find any red thread in my notes in terms of possible triggers."
Headache,Persistent headache and nausea for 2.5 weeks straight!! What is it?,"2.5 weeks ago I developed a light, dull consistent headache that was on both sides of my head and occasionally would move to my lower forehead that was accompanied by double vision, clogged ears, slight pressure on the top of my nose, difficulty looking at computer screens and trouble sleeping. I spoke with a doctor who said i have a sinus infection and prescribed me augmentin for 7 days after advil, tylenol and mucinex had not helped me at all. After taking my 7 day dose of augmentin, i felt extremely better ( i was running, playing basketball and working out with very minor headache pain and no loss of physical strength or balance) and had virtually no vision or light sensitivity issues. 4 days after i was off of augmentin, my headache and nausea started to come back so i worried and my doctor prescribed me another 7 day dose of augmentin AND sumatriptan. I am on day two of augmentin again and i feel about 40% better but still have that light headache on both sides so i dont think the sumatriptan helped much and i think augmentin is helping quite a bit. however, i am not completely healed yet and im scared that if augmentin doesnt clear it up completely, that something more serious may be at risk. If anyone has experience with this, please let me know if this is common or not. I really am praying that its not something that could be a much larger issue. Any insight is appreciated!!"
Headache,Misaligned upperspine/neck with chronic 2 year heacahes,"Hi, about 2 years ago i had a injury in teh gym whilst doing shoulder press, i developed pain in my upper back on one side and i could barely roll out of bed/ move. i just thought it was a pulled muscle so went to gp and go some naproxen . about a month or 2 later i was assaulted and punched twice in the side of the head, had concussion but was not unconscious. then a month or so after that i started to develop severe headaches that felt like migraines/ i was having a stroke.i was told i had tension headaches, then migraines etc. 2 years down the line ive seen a neurologist who has almost certainly misdiagnosed me for having chronic migraines.id like to mention during the last 2 years i have suffered from chronic neck stiffness and burning/stabbing/aching in my left temple that worsen when i twist my head side to side.a month or two ago i realised my upper neck is completely out of wack and all the bumps on top of each vertebrae are out of line. i went to see a chiropractor who didint seem too concerned but defently said i have a curvature of the spine. from my symptoms i believe i have cervicogenic headachesi now think that the injurys have caused some sort of cervical issues and are causing my all these headaches and pain. its been a complete nightmare and doctors have been rubbish.i would really like an xray or mri to see really whats going on, from what i have said is it likely to be a nerve issues originating from my neck? i can post a picture of my upper spine as its clear the bones are not in line if that helps.im so stuck with this it causes me so much pain any advice would be much appreciated"
Headache,Pressure in head within nose cavity,"I have had this pressure that eminates from the sinus or cavities behind the nose for about 4 months now. It started gradually and now is a constant pressure that causes lightheadindness / dizziness and headaches. it gets worse when I move or do anything physical, especially when I move my head down. I know it is trapped air that is causing the problem, it's as if i have sinusitus and i'm on a plan. Popping my ears helps reduce the pressure for a few minutes but it tends to build back up again. 4 weeks ago whilst feeling particularly pressurised I popped my ears whilst yawning and pulling my left ear, what happened next doctors have a hard time believing. Loads of air came out of my left ear, as if like sticking a nail in a bike tire. This lasted for between 20-30 seconds. afterwards, I felt great, no head pressure, no headaches, no dizziness. I think this could well be a breakthrough for a lot of head pressure cases I read on the net. For that day I had my life back, sadly the next day it just seemed to build up again. The problem is that there doesn't seem to be much research out there on this and it is very hard to live with it. I would say its like a constant uncomfortableness and pain about 3/4 out of 10. When moving this increases and I have had some really bad 10 out of 10 headaches. i'm interested in other people who have experienced similar sympotoms and what the outcome was. This does seem curable, but ENTs don't seem to know anything about it. I'm positive this can get resolved in the future but its up to people who are suffering with this to get this condition out there and into public knowledge."
Headache,"Felt ""Pop"" in my head...haven't felt right sense","Hi guys.Ok....so about 10 day ago, I was sitting at my kid's band camp meeting.All of a sudden, I felt a ""pop"" in my head. The left uper side of my head to be exact. Feaked me ou!I didn't feel any kind of ""warm sensation"" like blood pouring over my brain, or, any type of ""fizzle"" afterwards. It mostly just freaked me out, and then I started to ""not feel right"". So I sat there waiting for something bad to happen, but hoping it wouldn't!Then, a few minutes later, another ""pop"" in my head around the same area. Started to REALLY freak out then! I was sure I was a goner!I emediately got up and went to the car and we left and came home.I laid down and tried to sleep it off. Sense then, I've been having that ""not right"" feeing in my head.Slight headache that seems to constantly come and go, even with taking Ibuprohpen. I can't seem to shake it, and the feeling of ""not feeling right"" seems to be permanent, and won't go away.I fear it could be a brain tumor, or something, starting to show itseflf.I plan to go to the Dr tomorrow to try and get him to send me for a CT scan or something. So, to sum this up....*2 ""pops"" in my upper left head.*Slight come and go constant headache.*Constant ""something's not right"" feeling.Thank you!!Ricky"
Headache,Pressure in head!!!!!!!,"i have been getting pressure in head for months and it is daily and constant now. I have tried allsorts! Chiropractor, eye tests, dentist, medication.........I have just had MRI and don't think it'll show anything serious up!!!Please can anyone help......don't think it's anxiety or stress, not sinusitis......god knows but it's getting me down and i am desperate! "
Headache,"Intense pressure on HEAD, ROOF OF MOUTH. Dizziness and fatigue for YEARS :(","hey i hope this thread is still active. Im 21 yr old guy, i also had this head pressure feeling and dizziness for whe i was 17, exactly 4 years ago (2016) and it hasnt go away, sometimes its getting worse. last time i've met an EMT wayback year 2016 to check if i had a sinus infection, she told me that it may be caused by sinusitis (infection) connecting to the ear which causes vertigo. But somehow, her prescribed medicines didnt worked so i went to see a neurologist, after checking upon me, he told me nothing serious about my condition, not a brain tumor or what. but somehow, his prescribed medicines didnt worked as well. but now im starting to worry because it's getting worse. but im afraid since i had this symptoms 4 yrs from now. ? hope anyone can help me"
