"label","discussion_title","discussion_link","discussion"
"Piles","Anal skin tag removal","https://patient.info/forums/discuss/anal-skin-tag-removal-658102","I wanted to post my experience because I read a lot of horrible things about anal skin tag removals. I thought I had a hemorrhoid. I bled and felt the little lump. I lived with it for 4 years until it got too irritating. I booked an appointment with a colorectal doc who did a quick physical exam and told me I have an internal hemorrhoid and an external skin tag. She said they don't remove the internal hemorrhoids unless they really have to because the recovery is difficult. She said the external skin tag was created from a fissure when I was constipated. I had chemo 4 years ago for ovarian cancer so that is when I was most constipated.She said the skin tag could be removed in office with shots in the anal area. Um, no. She then said, because I have a previous cancer diagnosis and my aunt died of colon cancer, I qualified to get a colonoscopy. She could take it off the skin tag during the colonoscopy. She would cut it off and cauterize it.I decided to do it. I was told I would need a week to recover.The prep was the worst. I got through 7/8ths of the prep before I threw up. Then I waited two hours to drink the remaining prep. The next day I felt nauseated but didn't throw up again.The colonoscopy portion went ok. The IV was fine because they gave me some numbing medicine. I have had a lot of IVs and they are way easier with the numbing shot first. However, when I was in the procedure room, the anesthesiologist pushed the meds through my IV way too fast, it totally burned, way more than it burned with chemo. Then I quickly fell asleep.I woke up afterwards with gauze in my bum. They sent me home and I drank a milkshake to calm my stomach, then I went straight to sleep. I woke up later and ate a small dinner and took a normal dose of Miralax. Then I took a bath. I tried removing the gauze early on in the bath but it hurt. So I waited for the bath water to let the gauze float off. Then it didn't hurt. That night I took another normal dose of Miralax. The next day I pooped, but it didn't hurt. It was very loose. So daily I have been told to take 3 baths a day AND after every poop. I have been taking two doses of Miralax a day and it has totally worked to keep my poop loose and pain free. My doctor had said to take a different stool softener but I know Miralax works for me so that is why I am taking it.My doc gave me a SPRIX prescription. It is an anti-inflammatory pain reliever that is a nasal spray. Follow the directions and it won't burn as much. Holding your breath is key. I have found it to be helpful in reducing the swelling of my anal wound and the pain has decreased.I am on day 3. So far, little pain and I am up doing laundry, etc. I will update when my week is up.I think the baths are key to not getting an infection in the anal wound. I want to avoid an infection at all costs.I wanted to post my experience because I read a lot of horrible things about anal skin tag removals. I thought I had a hemorrhoid. I bled and felt the little lump. I lived with it for 4 years until it got too irritating. I booked an appointment with a colorectal doc who did a quick physical exam and told me I have an internal hemorrhoid and an external skin tag. She said they don't remove the internal hemorrhoids unless they really have to because the recovery is difficult. She said the external skin tag was created from a fissure when I was constipated. I had chemo 4 years ago for ovarian cancer so that is when I was most constipated.She said the skin tag could be removed in office with shots in the anal area. Um, no. She then said, because I have a previous cancer diagnosis and my aunt died of colon cancer, I qualified to get a colonoscopy. She could take it off the skin tag during the colonoscopy. She would cut it off and cauterize it.I decided to do it. I was told I would need a week to recover.The prep was the worst. I got through 7/8ths of the prep before I threw up. Then I waited two hours to drink the remaining prep. The next day I felt nauseated but didn't throw up again.The colonoscopy portion went ok. The IV was fine because they gave me some numbing medicine. I have had a lot of IVs and they are way easier with the numbing shot first. However, when I was in the procedure room, the anesthesiologist pushed the meds through my IV way too fast, it totally burned, way more than it burned with chemo. Then I quickly fell asleep.I woke up afterwards with gauze in my bum. They sent me home and I drank a milkshake to calm my stomach, then I went straight to sleep. I woke up later and ate a small dinner and took a normal dose of Miralax. Then I took a bath. I tried removing the gauze early on in the bath but it hurt. So I waited for the bath water to let the gauze float off. Then it didn't hurt. That night I took another normal dose of Miralax. The next day I pooped, but it didn't hurt. It was very loose. So daily I have been told to take 3 baths a day AND after every poop. I have been taking two doses of Miralax a day and it has totally worked to keep my poop loose and pain free. My doctor had said to take a different stool softener but I know Miralax works for me so that is why I am taking it.My doc gave me a SPRIX prescription. It is an anti-inflammatory pain reliever that is a nasal spray. Follow the directions and it won't burn as much. Holding your breath is key. I have found it to be helpful in reducing the swelling of my anal wound and the pain has decreased.I am on day 3. So far, little pain and I am up doing laundry, etc. I will update when my week is up.I think the baths are key to not getting an infection in the anal wound. I want to avoid an infection at all costs."
"Piles","is this a hemorrhoid?!","https://patient.info/forums/discuss/is-this-a-hemorrhoid--737610","hi all, 35 year-old woman here. i just found this bump and loose skin near my rectum and am a bit panicky.there is no pain, no anal bleeding, no blood in stool. i sit pretty much all day and sometimes strain on toilet.thanks for your help. really sorry if the picture is gross. 😦"
"Piles","Female Sex Problems Post Surgery?","https://patient.info/forums/discuss/female-sex-problems-post-surgery--684666","Hello I am a 46yo Female scheduled for a traditional scalpel hemorrhoidectomy in 10 days. I have known about it for 2 months (timing issue) and the anxiety is unbearable. Suddenly I am concerned with sexual function post surgery. 15 years ago, I had pelvic floor dysfunction that would cause tremendously painful rectal spasms and painful intercourse. I have made full recovery by strengthening those muscles. I am wondering if post op pain is similar to what I used to experience after sex- it is crippling and nonstop. I have an active sex life, and am wondering how this surgery will impact it. I can find nothing on this subject- only 1 study that says there is a massive increase in sexual dysfunction for women after traditional scalpel surgery. While I understand it takes time to heal, once fully healed... are there any women out there who can comment on how the surgery has or has not affected their sex life? I have 3 total, stage 4, all external though my surgeon says they often run in columns and chances are I have some internal, though never had anything prolapse or indicate that this is true for me. I have had them since I was 20, and only flare a few times a year. Because of this, I am considering backing out. I am on access, so the insurance covers all costs and unemployed so recovery time could not be more convenient. Surgeons just say they ""don't know for sure"". I see no posts on this subject, so any insight you can offer is greatly appreciated. Thank you for your time!"
"Piles","Please tell me I have a chance of normalcy - feeling really down","https://patient.info/forums/discuss/please-tell-me-i-have-a-chance-of-normalcy-feeling-really-down-737379","im hoping to get some honest feedback and advice (i suffer from anxiety so im feeling really down about my situation).ive been to the doctor and was diagnosed with external haemorroids (pic below). i was given over the counter cream and told to up my water and fibre intake, have epsom salt baths and it should be fine in about a week.because of how it looks im worried it will never go ""back to normal"""
"Piles","My experience 5 weeks after Haemorrhoidectomy ","https://patient.info/forums/discuss/my-experience-5-weeks-after-haemorrhoidectomy-454634","After 5 weeks of doing the operation and especially after passing through some really horrible times of pain and misery I promised myself that I owe it to everybody out there to share my experience so that you can derive benefit out of it. I had suffered from haemorrhoids for 20+ years and it is only because I became severely anaemic due to blood loss from passing stools that I was forced to do the operation. With hindsight I could have avoided 20 years of misery, of lost sports, of severe discomfort in cars and planes by taking the plunge and doing it earlier. First and foremost, Haemorrhoidectomy is a very common operation and albeit there is a very small percentage where things get complicated the cases are getting less and less each year. I'm saying this because each and every person that does this operation will pass through so much pain that instinctively he or she will think that they are one of the few that is unlucky. Secondly the pain WILL PASS!I repeat it WILL PASS!The absolutely horrible, can't take it anymore, about to throw up, about to faint, never going to be the same, never going to be happy, stuffiness, bloated feeling, blade cutting through your backside pain WILL PASS! Realistically a person who does this operation will experience two annoying factors namely pain and discomfort. In the first few days the pain is so bad that you cannot think of anything else including the discomfort. After that the pain between going to the bathroom will slowly subside but the discomfort will increase primarily due to constipation. Hereunder please find my tips and what I would do differently if I could go back in time. 1. Increase your intake of fresh fruit and vegetables and water weeks before the operation to soften your stools and prepare your body for a life change. This diet change is a must EVEN AFTER the operation unless you’re a masochist and want to pass through it again.2. Cut out anything that might make you constipated – research. This includes alcohol, caffeine, chocolate, refined foods etc.3. Do a fresh water enema the day before the operation.4. Do a list of all the things you missed out on because of your condition and promise yourself to enjoy life more after the operation and to take care more of your physical well being.5. Mentally prepare that you are going to be in severe pain but also be aware that this is only temporary and that you’ll be tons better after that and the effort would have been worth it. Incidentally I was in excruciating pain for about 5 days, in agonising pain 5 days after that and in manageable pain 5 days after that. By the end of the second week I was 60% better. By the end of the fourth week I was 90% better with only the annoying leakage to take care of. By the end of the fifth week I’m 95% there.6. Try and limit pain killer as much as possible as they will slow your digestive system and the resulting constipation is worse than the pain.7. The feeling of still feeling massive haemorrhoids after the operation is normal. This is due to the swelling. The importance of having formed stools that are SOFT is important. Underline formed not diarrhoea as you need your system to re-function even if it means a little more pain.8. The feeling of passing sharp blades during the first few days is unavoidable. This mixed with blood and excrement is not a pretty felling or site but I PROMISE YOU it will get better.9. Keep the are dry otherwise you’ll develop sever rash – been there done that – more pain to avoid.10. Keep moving. The more you move the better your digestive system works, the less laxatives, the less bloated feeling, the happier you will be.11. Be prepared to go the bathroom at a moments notice.12. Run a warm sitz bath often – it does wonders to sooth the pain13. Squat not sit to pass stools. It’s easier to excrete, less painful and quicker. I’m still squatting and there is no way I’m going back to sitting. Before I sometime spent between 30 – 45 min on the loo. Now I’m in an out in 3 minutes.14. Keep the area clean. Use a bidet, shower or whatever you want. Use only toilet paper to pat dry the excess water. Again with hindsight this should be norm. After all if you covered you hand in excrement you wouldn’t simply wipe it off with toilet paper but you’d wash the hell out of it.15. Drink lots of water and take a reasonable amount of fibre. Taking fibre without water is a recipe for disaster.16. You are going to have to live with sanitary pads for a few weeks until the area heals sufficiently. It will get gradually better. I have gained a new respect for women who have to wear these things once a month; very annoying.17. After you recover promise yourself to share your positive experience and the things that worked out for you on a blog for the benefit of others. It’s kind of a chain get better advice blog.18. Most important of all – KEEP POSITIVE and take care of your health. You only have one body. "
"Piles","has this happen to anyone after 9days of hemorrhoidectomy","https://patient.info/forums/discuss/has-this-happen-to-anyone-after-9days-of-hemorrhoidectomy-737342","has anyone had their stitching hanging out and blood with their bm like drops of blood and stool with with blood on it? and if so how long before blood stopped."
"Piles","For those who had a hemorrhoidectomy, what was the pain like? Was it similar to the banding pain? ","https://patient.info/forums/discuss/for-those-who-had-a-hemorrhoidectomy-what-was-the-pain-like-was-it-similar-to-the-banding-pain--736913","So I've had 3 different banding litigations done. Each time after I got the banding, it felt like when you have to get to the toilet RIGHT NOW or else you will poop yourself. Except of course, I knew I didn't have to go and it was just the bands. It also hurt a bit to sit down like normal. There was definitely a throbbing kind of pain. Each time I had the bands done, the feeling of needing to have a really urgent bowel movement (that wasn't actually there) went away after 4 hours or so.The first banding was really painful, the second two were very uncomfortable but the pain was certainly manageable. I can imagine how bad it would suck if that throbbing pain the first 4 hours after each banding stayed there for a week or two, that would definitely not be nice.So my question is - For those of you who have had the hemorrhoidectomy, when people talk about the pain, what is the pain like? If you had the banding and the hemorrhoidectomy done, was the pain from the banding similar to what you felt when you had the hemorrhoidectomy done?*EDIT: I realize there's a lot of threads that describe the pain of bowel movements (""like glass cutting your insides"" seems to be a common description), but I haven't come across a thread that has compared the pain of a rubber band litigation to that of a hemorrhoidectomy. *"
"Piles","New skin came out post hemorrhoidectomy","https://patient.info/forums/discuss/new-skin-came-out-post-hemorrhoidectomy-561084","Hello. Anyone of you experienced having another ""skin"" came out after hemorrhoidectomy? I'm on my almost 3rd week and feeling a bit better even during BM but noticed a new skin came out getting larger every day. It's also tender / swelling and a bit painful when being touched so I have problems wiping. My surgeon told me something about ""bridge"" I forgot and told me it's just a skin and will get smaller eventually. Thank you, everyone. And hugs as I know this is a hella painful procedure. ?Hello. Anyone of you experienced having another ""skin"" came out after hemorrhoidectomy? I'm on my almost 3rd week and feeling a bit better even during BM but noticed a new skin came out getting larger every day. It's also tender / swelling and a bit painful when being touched so I have problems wiping. My surgeon told me something about ""bridge"" I forgot and told me it's just a skin and will get smaller eventually. Thank you, everyone. And hugs as I know this is a hella painful procedure. ?"
"Piles","Are narrow stools hemorrhoids or something worse?","https://patient.info/forums/discuss/are-narrow-stools-hemorrhoids-or-something-worse--736709","This week I just started having narrow stools. Other symptoms are itching and painless lumps near anus that go away (or go back inside) AFTER a BM."
"Piles","Could this be the start of piles ","https://patient.info/forums/discuss/could-this-be-the-start-of-piles-736707","about 2 weeks ago for one bowel movement i had bright red blood on the outside of my stool and when i wiped. I first thought it was a tear as i had a hard and sharp stool. but for the past 2 days I've been having a itchy bottom throughout the day but mainly after i wipe and when i looked i saw it has kind of gone purple in just one spot. Is this the start of piles or is it something serious sorry if the photo isn't very clear, just very worried:("
"Piles","Rectal pain","https://patient.info/forums/discuss/rectal-pain-736668","hI everyone have this constant pressure in rectum worst after poo making me feel so sick I can't even eat I'm tierd of it now as no one listens the just keep saying u be fine I'm at withs end now could someone please give me some idea what's causing all this pain can't even walk without hurting me"
"Piles","Anything OTC that can help?","https://patient.info/forums/discuss/anything-otc-that-can-help--736006","No insurance for a Dr. visit + I'm in quarantine. In the U.S., is there anything OTC or online I can get for external hemorrhoids that works? Have tried Target brand Prep H cream with NO luck."
"Piles","For Americans, how much did your Hemorrhoidectomy cost out of pocket and what year was it done? ","https://patient.info/forums/discuss/for-americans-how-much-did-your-hemorrhoidectomy-cost-out-of-pocket-and-what-year-was-it-done--736271","For Americans, how much did this cost you? I have really crappy insurance, and I'm not sure if I would be willing to spend more than $5,000 to have this surgery done. Someone wrote on here before that her father paid $20,000 out of pocket for her to have the surgery!!! That is simply to much for me!I already tried the banding 3 times (it didn't work it's been 3 months since my last banding). I really want these things gone because they pop out every bowel movement and the bleeding has become regular again (and I'm not straining 95% of the time since I've been on Metamucil/drinking plenty of water).Just thinking about the potential price makes me anxious, thinking I'll just have to deal with this for the rest of my life. I just can't justify spending 20 grand to fix these things as it's more of a nuisance at this point, rather than a life or death type of deal.So:"
"Piles","Where can I have a laser haemorrhoidoplasty?","https://patient.info/forums/discuss/where-can-i-have-a-laser-haemorrhoidoplasty--582589","Hi. How can I find which U.K. hospitals offer laser haemorrhoidoplasty (LHP)? I have grade 3 or 4 haemorrhoids and this procedure seems to be much preferable to the traditional haemorrhoidectomy. Has anyone had LHP and how did it go?"
