"label","discussion_title","discussion_link","discussion"
"Urticarial Rash","Delayed pressure urticaria ","https://patient.info/forums/discuss/delayed-pressure-urticaria-727163","does anyone who has delayed pressure urticaria suffer from stomach pains?"
"Urticarial Rash","Chronic spontaneous urticaria","https://patient.info/forums/discuss/chronic-spontaneous-urticaria-721891","hello all.im new to the forum and posting because im seriously have no hope.i hadnt even heard of this condition until i was diagnosed four months ago.so summer hols in paris during the 40 degree heat, but weve been hotter places, and several insect bites, to which i always have a reaction anyways. anyway all ok had small rash under the skin which didnt even look like urticaria from the heat but that vanished within hours.so we return home and get stung again this time on my arm by some unknown bug then carried on with usual summer, swimming etc, then 15th august everthing changed.covered in a rash all over my thighs.went to gp who said it was urticaria and to take some antihistamines and it would clear it.it didnt .sure enough the rash appeared every morning and would fade by lunch. then it stopped fading. i have the rash permanently in some form or other. the wheals will fade but new ones appear all the time.i was referred to immunologist who just told me rather frustratingly that it appeared to be idiopathic as it was appearing everyday and just to take antihistamines and to re refer if the antihistamines didnt work.sure enough i was re reffered and have started on the xolair but it made no difference although its been only two weeks but i have read people received instant relief. has anyone found ot took a delayed response for them to work?i am taking antihistamines every two hours and am currently on my 9th steroid tablet to reduce the urticaria but nothing is workingn.previously the steroids worked after two days.so sorry for the long rant but i dont know what i can do living with this every single day."
"Urticarial Rash","urticaria chronic hives ","https://patient.info/forums/discuss/urticaria-chronic-hives-688165","Hi Guys,Just want to say something, I have had Urticaria for 23 years it was a delayed reaction to something and could never work out what it was, hives the size of dinner plates that could last weeks at a time, I went to doctors and specialists and paid a lot of money but never got anywhere,3 months ago, after trying all sorts of elimination diets, something clicked and eggs started to come up in the diet plan so I tried removing eggs from my diet and I love eggs, so that was hard and amazingly my hives have goneI know this will not be the cause of everyone's hives but if I can help one person than writing this is worth itThanks"
"Urticarial Rash","Hives?","https://patient.info/forums/discuss/hives--723818","Hi Allany idea as to what this is? think Hives but unsure as they arent itchy. saw a doctor yesterday and she said she wasnt concerned about it and said take antihistamines for a week. had it for 4 days now and mainly around right hand side of stomach."
"Urticarial Rash","during urticaria episode","https://patient.info/forums/discuss/during-urticaria-episode-723648","So you/one has just had another flare up episode of hives (lets say its not usually constant, but recurrant) , the welts sort of come and go every 24 hours, sometimes completely go for a few hours, but return again in different places.do you think when it returns like this during an episodic symptomatic period that it likely has been triggered again by a cause / allergen / chemical etc or is it just a result of heightened histamine levels? like a kind of knock on effect of original trigger.the reason I ask is , one morning for a few hours the rash had completely gone, then i went for a walk and came home and it has come back. could i have retriggered it by recontact with whatever caused it or even something new... or would it have happened anyway?i find when im wearing clothes it comes back, maybe im allergic to the clothes or maybe the washing machine has some allergen in it. but maybe its just friction or just would happen anyway."
"Urticarial Rash","4th bout of hives covering every inch of my body","https://patient.info/forums/discuss/4th-bout-of-hives-covering-every-inch-of-my-body-723454","i am having my 4th bout of hives in 6 months. each time they cover my whole body from my head down to my feet. huge welts, that die off in 24 hours only to be replaced by new ones.i have been given antihistamines which do nothing, and steroid cream which also does nothing. everything i do make it worse, the only thing that doesn't make it worse is lying still with a sheet on me and staying as cold as possible. even having a cool bath or shower makes it worse. calamine lotion also makes it worse.this time so far its been about 3 days so far but usually lasts about a week or longer.first time i had it they thought it was bacterial and gave me penicilin but turns out i am allurgic to that.other issues i have is i do have hayfever and cat allergies historically but in recent years havent seemed to have been bothering me.i also have IBS-C for years and high triglycerides, had my thyroid hormones tested and seems normal they said.any idea what i should do and what could be the cause? its very distressing and i am running out of money to cover the time off work."
"Urticarial Rash","Cure for urticaria","https://patient.info/forums/discuss/cure-for-urticaria-668612","Chinese traditional medicine can cure urticaria. It worked for my 8 year old nephew. He had urticaria for almost 4 months. My nephew took 2 months of Chinese medicine but he is now medication free. The first 2 weeks were terrible because of the Zyrtec withdrawal. His eyes, ears and lips were swollen. He had rashes and itches everywhere. But after 2 weeks it was not so bad. I think he could have been cured in a month if we had followed the Chinese doctor’s diet advice more closely. Now he eats whatever he wants with no problems, knock on wood. He has been medication and rash free only 12 days so far. I’ll let you guys know if it changes. Conventional doctor prescribed him zyrtec. Google search on its safety reveals a lawsuit that says Zyrtec’s withdrawal symptoms are terrible rashes. If my nephew had stayed on Zyrtec, he would probably be fine for a few years and then Zyrtec would fail him and he would have to start taking prednisone. Reading some of the stories on here made me really glad I took him to a Chinese doctor.FYI If anyone is going to try Chinese medicine, try not to take other medicine at the same time. Some of them can interfere with Chinese medicine. I read that one doctor has verified that Zyrtec does. Good luck."
"Urticarial Rash","Viral Hives","https://patient.info/forums/discuss/viral-hives-719876","Hello,Last year I struggled with hives caused by viral (I was sick). I tried everything I could image to get rid of my hives, however it did not go away but lasted over a year. When I was younger my hives would go away after 2 weeks after being sick. The funny thing is that my year long bout with hives only ended when I got the flu!!! This was last year. Last month I got sick again (common cold) and I again am struggling with hives. I'd like to know if anyone knows what is it with the flu that got rid of my hives last year? I can control it with zyrtec, but I don't want to be taking zyrtec for long period of time.Jay"
"Urticarial Rash","Hives/Urticaria first time flare up","https://patient.info/forums/discuss/hives-urticaria-first-time-flare-up-721354","Hi all,I have had a rash (or many rashes!) for about 2 weeks now and after visiting the doctor for the second time this morning it appears I have Urticaria; and it's driving me insane!The rashes are very raised welt-like bumps/circles and most of them itch like crazy. He has booked me in for a blood test on Monday and I have to also provide a urine sample.For those who have experienced this, will a blood test tell me what is causing them? I have never suffered with allergies before and have no idea where to start to try and figure out what has caused it. I haven't changed my washing powder, eaten anything new, etc. etc. so am stumped as to why this is happening.He's told me to take Cetirizine for this which will hopefully help, and I have been putting on Calamine lotion to the worst affected itchy bits to try and calm it down. So far, they have been on my inner arm underneath my armpit, on my hips, wrists and sides of my stomach plus a bit on my legs.Does steroid cream work at all? Any help at all would be so much appreciated, or any tried and tested methods please let me know.Happy to provide photos if needed!Thanks in advance."
"Urticarial Rash","Please help :(","https://patient.info/forums/discuss/please-help--719459","My story begins about 2 months ago. I know from what I've read on here that many people have been living with chronic urticaria for many years and may scoff at the 6 weeks, but I fear I'm just at the beginning of a very long and anxious journey.I went for a routine travel vaccine a month before a trip to South Africa - got Viatim which covers Hep A and Typhoid. Felt a bit poorly afterwards but attributed this mostly to standard post-vaccination immune reaction. 2 weeks later, and with a sore throat developing, I went for the seasonal flu vaccine (I know, I know, apparently I shouldn't have). Within 24 hours I was covered in aggressive hives all over my legs and arms.Doctor took me in and diagnosed me with Strep (? which to this day I can't tell if I truly had or not), and put me on 10 days Abx. I finished the whole course and though my throat felt better, the hives had developed into a coalescent rash.At this point ,doctor prescribed Telfast x1 daily and Eumovate 5% cream. And......... nothing really happened.Back to the doctor a week later and just before trip to South Africa - oral steroids for 10 days and stay on the Telfast. I took all of this during our trip to SA and returned home to find the symptoms hadn't abated. I had agonising chest pain on the flight home which I really want to believe was just my anxiety flaring up, but I'm not convinced. It felt far too severe for that, but thankfully hasn't really happened since.That was 5 days ago and I've been back to the doctor again since. This time, Telfast x1 + Xyzal x3 daily. Not seeing any great improvement, and on top of everything I don't think my body really likes the Xyzal very much. Just don't feel fantastic when I'm on it.The hives seem to get worse with heat changes, and this time of year they're hard to avoid - my wife likes the thermostat a lot, and I find that every single morning without fail when I wake up from a drowsy sleep I am covered in a fresh batch of hives - head to toe now, with the exception of my face and feet.What do I do? I have so much fear that this isn't going to go away. From what I'm reading online, anything longer than 6 weeks is classed as chronic and I understand many of the contributors here will have been dealing with this condition for years.Please tell me there's hope... right now I'm despairing, and can feel my anxiety getting the better of me by the minute.Any and all advice/support appreciated."
"Urticarial Rash","Chronic autoimmune uticara","https://patient.info/forums/discuss/chronic-autoimmune-uticara-721294","Good day all ! i just wanted ro say xolair has been a god send for me . i have hypothyroidism , autoimmune disease, ( hashimotos, and another ) i have adrenal insufficiency. No one could figure out what was wrong with me. i was lucky to find an immunologist who knew exactly what it is. i have stayed up many nights in pain with no relief for over q year .My doc did inform me , for my treatment to work , my tsh and t3 levela would have to be controlled . i am so happy xolair has been a life saver ! i take it with a few other prescribed meds . works wonders for me ! so happy"
"Urticarial Rash","Hives","https://patient.info/forums/discuss/hives-719217","i need help any suggestion on what to take and dosage for hives and itching?"
"Urticarial Rash","Urticaria (hives) and hair loss? ","https://patient.info/forums/discuss/urticaria-hives-and-hair-loss--716870","Hi community,I would like to know is there any link between hives and hair loss. The hives would appear all over my body but not my head/scalp.I was previous taking a medication which had the side effects of Urticaria and hair loss and at the same time I was having some laser tattoo removal done. At that point I was breaking out in hives and my hair thinned out so I have stopped the medication.I have recently started my laser tattoo removal and I have broke out in hives again.I would like to know is there any link between Urticaria and hair loss/hair thinning? I am really worried that my hair will thin more.Please help me community.Thanks in advance."
"Urticarial Rash","Urticaria and angiodema ","https://patient.info/forums/discuss/urticaria-and-angiodema-705443","well i dont really know where to start. about 6 months ago it all started when i was at work and my ankles and hands suddenly was really itchy. at first there was nothing there and i thought it must of just been a bite from something so i took some antihistimines hoping it would stop, unfortunatly it didnt stop and it got worse spreading to my legs and then i noticed i had a red rash appearing where i was itchy.. this stayed this way for a few days when then one day i woke up covered in whelts and they was uncontrolably itchy i just didnt know what to do.. i spoke to my mum who told me i looked like i was having a break out of urticaria and she had this for 3 years and i remember the stress she went through trying to stop it. eventually i saw my doctor who confirmed i had urticaria and i have been back and forth so many times since this being put on all kinds of antihistimines which non of them did anything. i ended up A&E one evening as my chest was red raw and spreading up over my face and neck and i just wanted to scratch my skin off it was horrible. they put me on steriods for a week 8 a day 40mg and this cleared it up within 24/48 hours and it was such a relief. unfortunatly 2 days after coming off them i broke out in hives again and this time it come with angiodema and my lip was swollen it looked like i had a dodgy lip filler. this made me very upset and i was getting so stressed as it had been a good 3/4 months at this point. my doctor put me back on steriods for a 7 week course aswell as antihistines and again it cleared up and i felt great apart from then side affects started to happen from them and i was getting a moon face gaining weight, hungry all the time dizzy. i did this 7 week course 3 times then i wanted to stop as the side affects was getting worse and in this time i had already gained a stone in weight. my docs have refered me to a dermetoliagist back in the febuary and i have to wait 6 months to be seen. i am now currently on 5 different antihisimines and a different steriod x1 a day which is doing nothing i am still breaking out loads in hives and its everywhere, its now effecting my life as much as im trying to not let it unless you have dealt with it yourself its so hard to explain to anyone how it makes you feel.. not only that they dont exactly look nice and doesnt help your stress levels as much as you try to stay calm...has anybody had this thereself and found anything that works or has seen a dermetolagist and will they give me something that will work.. my doc said they might have to put me on immune tablets but untill my allergy and blood tests they dont know. my doctors words was well your a medical mystery usually antihistimines work but its not on you and they dont know what to do with me.. this doesnt give me much hope in it clearing 😕 i am at the point i will try anything now! 😦"
"Urticarial Rash","Autoimmune progesterone dermatitis ","https://patient.info/forums/discuss/autoimmune-progesterone-dermatitis-708772","Hi. I've been struggling with APD for 6 years. It consumes my body from scalp to toes. Nothing works and doctors tell me it is so 'rare' that it's not likely I have that... what does that mean?? My break outs are definitely worse when I eat unclean, processed, sugar, grains...I get wicked nauseated and dizzy to the point I cannot even stand up. I am laying in bed, currently, suffering. It affects my family and I am desperate for answers.How do you go to work? Grocery shopping? ALL daily things?"
"Urticarial Rash","I've been breaking out from something! ","https://patient.info/forums/discuss/i-ve-been-breaking-out-from-something--705673","I'm wandering if my Xolair injections are causing hives! Is that possible"
"Urticarial Rash","Fish oil causing hives?","https://patient.info/forums/discuss/fish-oil-causing-hives--706470","I have been diagnosed with high triclycerides. I am allergic to statins so my Dr. recommended taking 4 grams of fish oil capsules a day. i started taking the 4 capsules a week and a half ago. I broke out in hives 2 nights ago. I haven't changed my diet and i only take XARELTO for A FIB. Has anyone had a similar issue with large doses of fish oil?"
"Urticarial Rash","Xyzal for Chronic Hives","https://patient.info/forums/discuss/xyzal-for-chronic-hives-705784","If you don't feel like reading through my prior posts... I've had hives for 4 months. Every. Single. Day. Giant welts. Here's what I've tried that didn't work:I went to the ENT on Monday. He told me to stop all of that with a very good point... Why am I doing all this when there's no change? Well, because I'm an action oriented person and want to try everything.He prescribe me Pepcid AC and Xyzal. Both of which you can get over the counter. Xyzal is a non-drowsy antihistamine. They have no idea why but the combo of these two is particularly effective with CHRONIC uticaria.Not sure what to think at this point, but I started taking them at 1pm on Monday. It's not 11am on Wednesday and I have not had one hive since Monday at 2pm."
"Urticarial Rash","Hives from Low Stomach Acid? Perhaps....","https://patient.info/forums/discuss/hives-from-low-stomach-acid-perhaps--702630","Ok so I posted my sob story yesterday thank you to those who responded.Coincidentally I started at a new chiropractor today. Unlike a lot of medical professionals he took down my entire history and listened to me (imagine?). It's not that complicated but as we all know doctors often just get to the exact reason you're sitting there and move you along.He asked if I had low stomach acid. I said not it's high that's why I take prevacid every day for 10 years. He said in reviewing my history he had a hunch that the prevacid had done too much for too long... that my stomach acid was low and that the low stomach acid is causing my hives.What???????!!!!!!!!!!He did a basic baking soda and water stomach acid test.. which revealed excessively low stomach acid levels. OH MY GOD!When the body's stomach acid is low, it panics and creates high histamines to trigger stomach acid production. The high histamines (if combined with already high histamines like in a low carb diet...) can then cause hives since the levels are so high.Can you imagine if this one person has solved the hives reason just by actually listening ??????I emailed my doc asking the best way to wean off the prevacid. I'll keep you all updated.Has anyone ever heard of this? OR could this be something you should consider as well?"
"Urticarial Rash","Day 70 of the hive hostage situation","https://patient.info/forums/discuss/day-70-of-the-hive-hostage-situation-702556","Wow.. ok so in mid-March I got my first hives outbreak. I went to urgent care, they told me it was from stress... sent me home.That was about 2.5 months ago. Appointment with ENT on 6/24. In the meantime primary care says to take 50mg of benedryl every 4 hours. Ummmm ok.. I need to stay awake to live. Here are some stats I could use advice!Tracking all food, meds, exposure, pollen count. No apparent link to anything specific BUT the pollen count has been high since this started. I can't truly measure that variable until it goes down (I'm in New England).46 years young. Pretty stressful life but that's not new. 5'5"" ~130lbs. Changes about the the same time as hives started: High Pollen count and low-carb lifestyle.Found out that low carb foods like leftovers/meat, tomatoes, avocados, spinach, canned meats all are high histamine. Eliminated high histamine foods for one month.What I'm doing:Symptoms:Any advice? Under the ""What I'm doing"" category I feel like why am I even doing these things when it's expensive and not really impactful? Thoughts on the alcohol making it better? Weird! Thoughts on pollen count impact on this?help! I'm feeling completely helpless right now. Thanks in advance for listening and responding everyone 😃"
"Urticarial Rash","Hives ..... Drink wine!","https://patient.info/forums/discuss/hives-drink-wine--399588","I've had hives for over 2 years. Thought I'd cracked it with a gluten free diet but recently they've come back with avengence. Doctors haven't a clue.. In fact my latest diagnosis.... ""You're allergic to the atmosphere""!!!!!!!! Marvellous! Antihistamines just don't work and make me drowsy. So what works???..... Wine! Every time I drink wine I watch them disappear! Mentioned it to a nurse whose reply was, ""oh yes. Wine has a natural, strong antihistamine in it"". Great! Alcoholic or hivey monster???? The choice is yours!!!"
"Urticarial Rash","Localized Hives. Should I be concerned? What could this be? What should I look out for? ","https://patient.info/forums/discuss/localized-hives-should-i-be-concerned-what-could-this-be-what-should-i-look-out-for--701977","Localized inflamed very itchy and painful hives that started off as a skin rash with tiny red specks within a day it became a break out of hives getting bigger and more intense by a simple touch I flare up. Localized on both arms and hands and both of my inner thighs. Female. 19 yr old. 140 lbs.please help??"
"Urticarial Rash","Mirena link to Urticaria and Angiodema","https://patient.info/forums/discuss/mirena-link-to-urticaria-and-angiodema-698881","Hi All hope your all doing fineIve used Dr Google in my desperate attempt to find the trigger for my 9 month old Chronic Urticaria and Angiodema (Lips mostly). I've found this discussion here on the link between the Mirena IUD (which I've had since early 2015) and this device . I've mentioned that this Urticaria started ""out of the blue"" I honestly have been thinking an autoimmune like Lupus, but I've been tested for everything possible and the doctors are stumped, I've spent good money on Rheumy specialist and about to see an immunologist but i think the will be just as stumped. I am now almost totally convinced that this is my device causing at least the CIU, Angiodema and some other side affects, that I have mistaken for Lupus. I want to have the device removed asap and will see my G.P this week. Im 56 years old and used this device for heavy bleeding with the onset on menopause. I think that maybe changes in my hormones have alerted the need for the hormones that the device expels into the bloodstream.lets see! I will keep you informed! I'm praying this is it! End of hives!! and the end of Prednisone which is the only thing that controls my huge outbreaks."
"Urticarial Rash","Omalizumab/zolair","https://patient.info/forums/discuss/omalizumab-zolair-691406","hi everyone,I just wanted to say I had my first injection of omalizumab yesterday and feeling positive. it has give me aching limbs and feeling exhausted today but I'm hoping it's to do with the cold I have. nurse says they have had great success with the treatment and that it will probably take a few days to start working. one thing I will say is I have got up this morning and my skin definitely looks clearer especially the permanent bags under my eyes!"
"Urticarial Rash","urticaria triggered by masturbation","https://patient.info/forums/discuss/urticaria-triggered-by-masturbation-694931","I had had urticaria (hives) for over a month now and during this period I discovered that whenever I masturbate that's when my hives are triggered. any body can explain ?"
"Urticarial Rash","Urticaria and Angiodema together","https://patient.info/forums/discuss/urticaria-and-angiodema-together-691555","After suffering from skin itching ,feet and hands ,large flat lumps ,some the size of a dinner plate ,all over my body, and in my mouth ,finally was seen by a Dermatologist (10 month wait ) I was looked at and told to take an anti histamine , and come back in 6 months. I ended up taking Piriton ,the one that gave me least side effects. No known cause for these two problems ,so how can a guess solve it, ?my body swells for no particular reason, to such an extent that sometimes my legs are so swollen ,I can't get my jeans on, and I hurt ,all over . Am I to put up with this for ever ,or can a private Dermatologist be more helpful ,because ,quite frankly ,I am at the end of my tether . ,and if these awful things are terminal ,,,I no longer care ."
"Urticarial Rash","I am suffering from chronic urticaria with Angioedema from more than 3 months ","https://patient.info/forums/discuss/i-am-suffering-from-chronic-urticaria-with-angioedema-from-more-than-3-months-658284","First I got little rashes in my stomach and then little swelling of lips n eyes which I thought to b a bug or insect bite.but after 2 days my body started paining like hell I was not able to do anything.its was paining very badly .I consult a skim specialist he diagnosed it as “ Urticaria” which means it was not that much serious.He putted me on omnacortil tablet (3 times a days ) Which maked my condition better but then I was started gaining weight n I used to feel very hungry.After a 20 days of taking this omnacortil I started having swelling of my feet’s n weight gain which was making me uncomfortable n was unable to walk .After total 24 days I began to have rashes n my eyes lips ears n full body was swelled.My doctor told me he can’t do anything n told me to get admit .I got admitted then their they use to give me Avil injections ther times a day n many tablets ..I was admitted for more than one week ...but after coming home I started having loose motion n rashes n next day I was again admitted .Again for two days I admitted werr that had given same Avil injection treatment (full time n money waste ) there was no recovery ..Only for sometime I used to get relief ..but the problem was not gone ...Then i gone to other Dermatologist I was under him for more than 3 weeks ..he tried every tablets whatever he can and then last he said that he can’t do anything n I should go to other doctor ....Condition was getting worse...I got admitted again in other hospital Here they have given me injection on firts day but it didn’t work Then from next day they putted me on omnacortil steroid To take 6 tablets together one time for three days N slowly they tappered the omnacortil like for other three days 5,,4,,3,,2 ...Now as my dose is getting decreased I feel heavy n little pain...yet I’m struggling from this urticaria....!"
"Urticarial Rash","Hives?","https://patient.info/forums/discuss/hives--695623","Hey everyone,does this look like hives to you guys?"
"Urticarial Rash","Question","https://patient.info/forums/discuss/question-694605","I was wondering if anyone knew if chronic urticaria is hereditary as I am the only one in my family with this condition and i wanted to know if anyone else that has this also has kids that have the same problem. All doctors/ dermatologists are unsure what causes my flare ups."
"Urticarial Rash","Montelukast","https://patient.info/forums/discuss/montelukast-687383","anyone on here taking montelukast for CIU? how long dies it take to have an effect?im on a 2 week trial with high dose fexofenadine and if the montelukast dont work i will be offered the injections"
"Urticarial Rash","What can cause hives?? ","https://patient.info/forums/discuss/what-can-cause-hives--694383","Last year in May I had a massive breakout in hives, all over my body with swelling aswell. For a few months they disappeared.I am now having to take antihistamines once every 2 days as they have come back, everytime I wake up I get them, it seems like it's everytime I'm at home I get them. I also feel sick through the day with headaches. Just a feeling of illnessI had a blood test last year in May which showed my liver enzymes are higher than normal, having a retest today. I also have hashimotos autoimmune.I have read other things like cancer can cause hives too??"
"Urticarial Rash","Have you considered Leaky Gut or Yeast?","https://patient.info/forums/discuss/have-you-considered-leaky-gut-or-yeast--690199","I felt it necessary to post because i have read just about every board there is and I know exactly what it feels like to suffer from this intolerable condition. I had chronic idiopathic urticaria for a year. It started out with some itchy palms that would wake me at night. Then it spread to other parts of my body. There were days I had hundreds, maybe thousands. They only thing that would alleviate them was Prednisone but I was determined not to take that for more than a week. I had every blood test in the book. Nothing stopped the itch. I tried anything you can imagine from CBD oil to numbing cream for tattoos. I saw an allergist, two dermatologists, a GP, a cardiologist, an R/A, you name it. Nobody had a clue. They all said it could not be cured - it had to go away on its own. I started keeping a detailed diary. I recommend you do that. I noticed it flared more when I would eat more carbs or have a few drinks. I was virtually hopeless. I started fasting to see how my body would react. I noticed that with no alcohol and less carbs the hives would reduce but not eradicate. I couldn't take it anymore. I could not imagine living like this another 40 years. Then by happenstance during a routine checkup I mentioned to my doctor that they seemed to flare the more I ate and the more I drank. I light went on and he said the common denominator in alcohol and most foods is yeast. He said no physicians would agree with him, that it was a long shot but maybe I had Candida. I had not heard of Candida. I started reading up on it and saw the connection between yeast and leaky gut - the permeability of your GI track that allows microscopic toxic secretions to leak into your body and trigger an immune response. Hmmmm. I'm not overweight. I'm in fairly great shape. How could I have leaky gut. He put me on a two week prescription of Fluconazole (anti-fungal) and I adjusted my diet to no/low yeast - basically gluten free. I cut back on the alcohol substantially and limited my intake to vodka which contains no yeast after distilling. Within days my hives started to reduce in size, color and itch. I literally watched them reduce down to a handful, then one or two. I was then seeing one at night, none during the day. I was basically hive free for the first time in a year. I considered it nothing short of a miracle and believe-you-me i was praying every day for the wisdom to discover the problem. I was a healthy, in shape male. I would never have suspected myself as having a yeast or leaky gut syndrome. I had no symptoms - except hives. Watching them dry up to nothing is probably one of the most exciting moments of my life. If you are reading this and you are desperate, don't give up. You are what you eat. Don't ever forget that. Don't let any doctor tell you you're wrong - consider leaky gut syndrome and consider trying a two week prescription of Fluconazole and a good pro-biotic. Something is causing your immune system to fire off those nasty, red b******s. Figure it out."
"Urticarial Rash","A qA question for female sufferers-Sensitive material warning","https://patient.info/forums/discuss/a-qa-question-for-female-sufferers-sensitive-material-warning-691603","Greetings and salutations to all,does anyone notice vaginal itching accompanying a urticaria/angioedema flare? Looking back at my diary, I am definitely noticing a pattern, which I've attributed to yeast infections until now.Have a great evening!"
"Urticarial Rash","Phototherapy ","https://patient.info/forums/discuss/phototherapy-690993","I have chronic/delayed pressure urticaria 10yrs now. I have tried many medications to no avail including omazibub injections, 2 courses. Been classed as hard to treat patient. Next week will be having Phototherapy (untra violet lights) for 4 months.Curious to know if anyone has had this and if it has worked. Would appreciate any info and thanks in advance."
"Urticarial Rash","Thanks have question","https://patient.info/forums/discuss/thanks-have-question-688135","THANK YOU very much for the info... I may try it. what is the expense of the shot (American currency)..also can a primary doctoradminister the shot versus a dermatologist please."
"Urticarial Rash","Latest treatment in Australia","https://patient.info/forums/discuss/latest-treatment-in-australia-688077","Anyone with Urticarial Rash should consider the treatment now used in Australia.The drug Xolair. It is injected monthly or as direct by the Doctor.The doctor I am seeing is experiencing 90% reversal of systems.There is a great deal of information available but in short Xolair works by blocking the process within your body that causes histamine to be released from mast cells."
