label,discussion_title,discussion
Arthritis,Basal thumb arthritis - how do you manage,"I've got OA in my thumbs which make everyday tasks painful. Such as putting on my socks, holding a drinking glass or putting on my seat belt. I wear a thumb brace on both hands most of the time. How do you handle these kinds of things."
Arthritis,Whole body dull muscle aches. Any ideas,"Mid 40s male.Beginning about 5 years ago I began experiencing constant pain and it's gradually getting worse. It is not any worse when I move. It does not increase on touch. It's a deep pain, although sometimes I get muscle cramping too. It's not isolated to any particular area - it's body wide. It is the worst in the morning when waking, but constant throughout the day. About 600mg ibuprofen will make it a bit more tolerable during the day and let me be more active. I've had all the standard tests for arthritis come back negative. I've been physically active all my life in sports etc. Now, It's a pain to get up and simply walk. Any insight as to what I should explore other than arthritis etc? Thank you."
Arthritis,A Level Product Design Help,"Hi my name is Mia and i'm 17. i am doing a design project centered around arthritis at school for my A Levels, so i was wondering if anyone could help me out.Do you have any problems in your day ti day life that i could help by creating a product to solve that problem?Are there any products/ gadgets you use that help you with arthritis that you think need to be redesigned to improve their function?Or if you have any other information that you think could be helpful.Thanks"
Arthritis,Stem Cell Injection,"I have gone through the Stem Cell Injection to my hips and knee and finished up the last injection two weeks ago. The one before it and after it was platelets.I was told not to take Motrin but tylenol. I couldn't do it. Without Motrin I couldn't even get in the bed to sleep at night I was so stiff. They said it wouldn't make or break it but I am reading that it does. Has anyone gone through stem cell on their hips and if so did you follow the exact procedure? How soon did you see results and did you see them without physical therapy?Thank you,"
Arthritis,I have had sever foot pain coming on 3 months,"Sorry First post!I have been having an issue with my feet for the past two years where one or the other becomes too sore to stand on. This could last from two to four weeks and usually stop for about eight weeks in between.Recently, I have been having the pain consistently on one foot or the other. I have been to my doctor multiple times in the past few months and have been semi-diagnosed with gout as they aren't 100% sure if it is it or not. The pain isn't around my big toe it is affecting the top of the foot and the outer part of the bottom of the foot. I have changed my diet to a mainly vegetarian one having meat once a week and consume alcohol once a week.Would love some advise on what i should do to get this treated or if it sounds like how gout is meant to behave. Thanks in advance!"
Arthritis,Hip and knee problems doctors taking time to help.,"Hi all, sorry if this is a common problem.but ever since i was walking i always walked a bit strange, not glaringly obvious, bit of a limp, and when younger on my tip toes until i forced myself to walk heal to floor first so its natural now. my mum took me to doctors as a child, which apparently was told i would grow out of it im now 24. apparently i was hip checked a couple of times as a mandatory check whilst under 6 months old, i found the records. all fine.anyway the last 2-3 years ive been in considerable pain with my R knee. it first started off as a slight grinding sound, now its ridiculously loud and crunching, popping etc. went see a GP over uncomfortable feelings in knee, and the crunching. my GP whipped off his shoe and swiveled his ankle round and said, ""we all click in joints nothing wrong with you"" he didnt even get me to make them crunch, or even look at my legs.i explained the feelings i have and he said ""if youre that concerned go refer yourself to physiotherapy"" which i did.12 weeks later i see a physiotherapist and basically instantly get signed off as even though im in pain, ive still got good mobility..along with that ive had my hip clicking all my life both sides, just when i walk, ive never really paid much attention to this, as ive never known my life without it, but now its very painful on days especially if i walk a distance or go up the stairs, right deep within the groin.Ive genuinely gone to GP around 18 times for this issue, and then they started fobbing me off as anxiety. which by this point i am probably getting apprehensive that im conscious that my joints are being ground to a pulp.its clear ive got knock knees always have. you dont need to be a scientist to work that out. but GPs wont even look.anyway. now ive seen another GP at same practice. 5 months ago.after complaining numrous times.he took one look at my legs and said 'do you know you have knock knees'he also did some mobility flexes to me, and said 'thats not right, im sending you for xray'well now other knee is doing exactly the same (starting to)xray has come back, my ball (fits into socket) is smooth and fine on knee, its satisfactory.. which obviously was a shock because im in agony in bed, cant do much exercise or walking, without pain flaring up. walking round shops is embarrassing as you can literally hear grinding with every step if your in a 10ft vicinity of me, some days are better than others. he said he wants to focus on knee first then hip. why cant they just diagnose both, then work out a care plan on one at a time once i know.i just dont know where else to turn. anyway this one GP is nice. and he has referred me to a MSK clinic he said they are GPs with more power.?? why cant he just refer me to joint specialist ? anyway my appointment is in September, that will be 4 years since initial appointment.. i literally cannot wait any longer. i just genuinely cannot cope no more. 24 with mobility issues?? then when i go to MSK clinic, im worried they will discharge me instantly. like physiotherapy and i have to start again, or ill have to wait till december (NHS waiting times) for more scans e.g MRI i really cannot wait that long. hard because people who dont really see my often cant see how much its effecting me, because to them nothing is wrong, nothing has changed. a regular member of public wouldnt instantly know im struggling to walk. like i cant even stand still for long periods, its like a dire need to sit. i am 5ft 7 9st 10lbs so not over weight either.sorry for long post. any ideas would be great of what it could be, or just general help. sorry again ."
Arthritis,How long do I need wear compression socks after knee replacement ,how long do i have to wear compression stockings after full knee repkacement x im six weeks tomorrow post op
Arthritis,"Sudden Leg/Hip Pain Woke Me Up, what is happening?","When I went to bed, I felt fine. In fact, I felt great! I was finally feeling better (after 2 weeks battling bronchitis) & I had just hula hooped in the park that afternoon to celebrate. BUT around 4am, while I was lying in my usual fetal position on my left side, I was awakened by a sudden extreme pain in my right thigh where my leg & hip connect. I thought: maybe it's the way I'm laying? So I tried to lay on my back. No luck. The pain only intensifies. My instinct was to go find my muscle rub. Limping around for a few minutes (I couldn't put any weight on it), and unable to locate said muscle rub, I grabbed my heating pad and wrapped my leg in it for some temporary relief. That's where I am now. I have a big day on my feet tomorrow, but I can barely walk right now. What is happening & do I need to see a doctor?"
Arthritis,"Do You Know We Should Not Avoid Our Pain In Joint,Neck or Back?",Avoiding any pain can lead to serious health issues. If you are having pain in your joints you can get help from specialists. 
Arthritis,thumb arthritis stem cell therapy,"Has anyone had stem cell therapy on a thumb? I am a 70 year old woman interested in Bone Marrow, and PRP injections but have not found anyone who has had this procedure done. Wondering if it will be worth it. I realize there is no guarantee of success, but did it help you and for how long?"
Arthritis,Chronic backache causes by hip arthritis,Has anyone else experienced hip arthritis that also gives you low back pain. I am 70 years old and have hip arthritis with all the accompanying groin pain etc. It seems to be affecting my back too. The longer I spend on my feet the more my back hurts. Anyone else had this problem?
Arthritis,Terrible swelling after breaking ankle and leg,"I broke both bones in my lower leg, resulting in a lot of skin damage as they broke through the skin. I also managed to fracture my ankle.I had two surgeries. there is an IMB nail in my bone and my ankle is pinned in places. Hard to know whats been done exactly as I am still waiting to see my surgery notes and was too out of it when they explained it in hospital.Mainly in hospital they were focused on my horrific skin damage. Now 6 weeks later they are pleased with how my frankenstein looking leg has healed. However i have yet to see an ortho doctor and amconcerned with how swollen my foot is every day and how much my ankle currently hurts. They had me weight bearing from day 4 as couldn't have a cast due to the skin damage and bandages needing to be changed.Was doing really well with my walking and exercises but now it hurts too much to do them. Feeling like I've taken a massive step back in my progress.Anyone else suffering bad swelling?"
Arthritis,Knee Pain,"At 66 I suffered from knee pain, and a pain down the side of my shin for several months. My GP recommended some cream while I waited for an injection into the joint. I have not used the cream nor had an injection. Instead I thought I would try a magnetic bracelet. It took a couple of weeks to work and now I have been totally pain free for two/three months with no medication. I am not sure if this is coincidence or due to the bracelet, but one thing for sure I am not taking the bracelet off."
Arthritis,"My leg hurts when I don't move it, I can't sleep!","Hi,I have pain in my knee that travels up my leg (think it's arthritis) . It's not that bad when I'm moving it but sleeping is a nightmare! I wake up and because the leg hasn't been moved it is very painful. I was just wondering if there are any pillows that anybody has used they could recommend? I'm only 40 so I don't want to start taking tablets everyday.Thanks in Advance!"
Arthritis,What is this joint swelling in finger,is this some form of arthritis?it shows up more when finger is bent.
Arthritis,Bruise on side of foot,All of sudden noticed a bruise on side of foot
Arthritis,Tights aid,Hello I hope this might be the forum where someone might know the answer to my question. I am having trouble putting my tights on. Most of the aids I have seen seem to concentrate on those who cannot pull them up once both feet are in the tights. This is not my problem once my feet are in the tights I can pull them up no problem. The trouble I have is that I can get one foot in but have trouble getting the other one in because I can't get it over the foot with out causing pain in the lower back hips. A couple of times I have done it with difficulty and then found I could not stand up straight. I did this a couple of days ago and this morning the pain was a lot better but I tried to put them on and the pain is back. Any ideas please and where I could purchase what I need. I am 71 oa in neck spine and knees diagnosed possibly hips. Thanks.
Arthritis,basil joint replacement and carpel tunnel,Hi all! I'm KarylI'm in my 7th week after basel thumb surgery and carpel tunnel on my right hand. I had a cast for 4 weeks then a splint for thumb and haft arm for 2 . Now I'm a splint for just my thumb. I'm just this week working on touching my fingers with my thumb. much harder then I expected. My Dr. had told me it would be about 6 to 8 week recovery. I'm thinking it will be longer! Anyone out there with simuler situation?Thanks!
Arthritis,So um.. what is wrong with me?,"Hello everyone.So, this all started one month ago. Out of no where, every morning, it would hurt just below my right ankle. It would go away after 5 or 10 minutes, but I just couldn't walk. No idea why this was happening. Anyways, this happened for about 4 days. I just ignored it. After that, my ankle swelled up like a baloon. For the first three days, I just applied Voltaren and iced it. After no progress, I went to the doctor. He said it was too early to tell what it was, so he prescribed some oral medication. After I took that, I felt much better and my swelling cut down quite a bit. After a few days however, my left ankle began swelling up a little, then the back of my knees began hurting a lot, then my elbows began to hurt, and then my wrist. I also began coughing quite a bit. My parents thought this was all a side effect of that medication, so they asked to stop it. I did that, but my right ankle swelled up like a balloon again. I still had a lot of tightness and pain in my other ankle, knees, elbows, and wrists. Also still had that horrible cough. Like, I had a lot of trouble walking, going to the bathroom, and showering. So I went to the doctor again (a different one), and he prescribed protnozone (however you spell it). However, I didn't immediately go for it, as I wanted to wait a bit before I went on another medication. The doctor also ordered a blood test and x ray for the right ankle. I did that, and the doctor said everything looked fine. He said they tested me for everything, and everything came out normal. So he said what I might have are symptoms of rheumatoid artharitis, without actually having the disease. He said to take either advil or aleeve, and rest, but suggested I take the pretnezone (again, sorry for the spelling). I was on advil and then aleeve that for about a week, but nothing improved. I was still in a lot of discomfort. So my parents took me to the emergency room. I had two different doctors look at me, and they think I might have triggered some muscle pains somehow. So they told me to go on the pretnezone (?). I was prescribed to be on it for 5 days. So I started that, and I literally felt cured. I hadn't felt so good in 3 weeks. So I used up the prescription, but all my joint pain, tightness, and swelling came back (swelling wasn't as intense, but it still was there). And then my coughing picked up horribly. Like I haven't coughed like this ever. At first when this started, it was a dry cough. Now I got a lot of phlegm. This morning, I coughed up some bloody phlegm. After that though, there was no blood. Seriously, this coughing is annoying the hell out of me. For a month now, I have been taking Halls, warm honey water, warm honey and ginger water, warm water with clove, and I suck on clove once in a while to give me a break from the cough. Nothing has worked so far.So what the heck is going on? Do I have some kind of virus? I haven't traveled anywhere, I'm a healthy guy, and there is no family history of any kind of disease. All of this happened to me suddenly on January 26th. Nothing has changed. Only the swelling has decreased on both ankles but the pain and tightness is still strong there, and elsewhere the places I mentioned"
Arthritis,"I've been experiencing a lot different symptoms, that I suspect may be linked to each other.","Age: 17Sex: MaleRace: Scandinavian/Middle Eastern?Height: 6'6Weight: 158 poundsHello,I've for a very long time been experiencing several issues with my body, I suspect that some of these issues may be connected, and I would really appreciate if you could take a look.I have other issues, like bad eyesight, second hand smoker, seborrhoisk dermatitis, which could also be linked.3 Years ago, I caught the worst cold I ever had, which I belive lasted about 2 weeks? I was experiencing extreme fatigue and wasn't really able to do anything for the entire duration, after the sore throat and coughing was gone. I thought I was perfectly healthy, but I was still experiencing extreme fatigue, this went on for like a month, before I got I went to my local doctor, I was told I probably had Glandular fever, and that I would probably go away within like 3-4 weeks or so, I don't remember exactly. 2-3 Months went by, and I was still experiencing these symptoms. I then decided to go to a specialized doctor, who took some blood tests, and I was told that they had too many white blood cells, and I probably had some sort of infection that you get after having Glandular fever. I also went to the hospital to get my throat x-ray scanned, but I don't remember what they suspected it to be, no results. I was told to wait a month, and then get my blood tested again. My blood tests came back, showing no inbalance. I was still experiencing fatigue, this went on for another year, until the symptoms just dissappeared out of nowhere.8 months ago, a cherry sized thing on my back appeared, which turned out to be an infection of the sebaceous gland. I was told to take pencilin/antibiotics, 3 times a day for 2 weeks. 2 weeks went by, and the infection seemed to be gone, only to reppear 2 days later way worse than before. I went to the doctor again, and I was told to take pencilin again, for another 3 weeks. After 3 weeks, this time, it didn't even dissappear, the antibiotics just did nothing at all.. I contacted my doctor, and I was told that it wasn't actually dangerous, and the only real reason to get surgery was if the pain was too much. But she wouldn't recommend it. I still have this issue currently, where it appears and dissappears once in a while, but for the most part I don't experience pain.3 weeks ago, I noticed a non-visible small lump on the back of my head, marked on this picture. https://imgur.com/a/TcSAKHV I went on here to ask for help, and was told that it was probably a lymph node, and I should get it checked out. Which I did, I went to the doctor, and he sort just felt it, and said it was just a sebaceous gland.2 Weeks ago, I started experiencing very uncomfortable pain in both my hands and fingers. I thought that this was probably linked to bad posture, but I got it checked out anyways. I was checked for marfan syndrome, carpal tunnel syndrome and hand arthritis, I didn't have any of them. My blood sample did however show that I was D vitamin sufficient and I had too many white blood cells, once again. I didn't have any viral infection going when I got my blood sampled. My doctor concluded that this all could have something to do with too little vitamin d, and told me to take daily supplements, for 3 months. I have started taking these, not really sure if I should be feeling any difference yet, but I am not. This is what I'm the most worried about, since my job is using my computer, and I'm not sure if I cause permanent damage, by still using it. I was 100% that I had carpal tunnel syndrome, since I have been experiencing a sharp tingling sensation very occasionally in my finger tips, starting like a year prior to this maybe a bit less.A week ago, I started getting a weird feeling when I turn my back, it makes this ""grinding noise"", I can hear it pretty clearly, and it feels like I run out of breath or something, when this occurs. Now when I stand up to long, I get this very discomforting pain in the left side of my back until I sit or lay down. I want to get this checked, but I don't know how to explain it to my doctor.That was pretty much everything, I really really hope that someone is able to guide me on how to go about my issue. Sorry for poor explanation but english is not my native language. Questions are very much welcome, I can provide pictures if asked for."
Arthritis,Full knee replacement ,Hi I had a knee replacement 9 months ago due to arthritis all was well with my recovery until about two months ago when I started to get a slight clicking in my knee.Over the last two months the clicking is getting worse and more powerful with every step just wondering has anyone else experienced this ?would appreciate any adviceregardsTom
Arthritis,Wound ,"HI can anyone advise me on what to use on my wound to make it smooth, I had hoped to see my surgeon on 29th January but its been canceled. I hope to have a holiday abroad after I recover from my surgery, having second hip done next month so want to get away somewhere warm and wear a swimsuit hope to be able to hide the scars to some degree any suggestions would be welcome thank you Cyndey"
Arthritis,23 and in pain,"so, i am 23 years old, and weigh approx 250 lb.basically my entire body hurts, all the time. but its not my muscles, its like my bones hurt. i recently found out that my t.m.j is caused by arthritis in my jaw and my jaw has a part deteriorated..could this be going in with the rest of my body? i generally just ignore it but i'm in pain in every bone, twenty four seven. theres never an escape.even lying down doesn't help because it starts to hurt myhips and my back.i cant walk bare footed because i have severe heel pain in my left heel.i have a note to get an x-ray of my hip but have not due to the fact i'm absolutely terrified to find out i have cancer or something because it runs so high in my family."
Arthritis, meniscal tear.,Hi I have a meniscal tear and wondered if surgery is needed?
Arthritis,20 year old female with joint/muscle pain + a ton of other symptoms - please help?!,"Hi all,I don't really know where to start with this one. I've been experiencing a number of symptoms since October 2014 and am failing to find a good treatment or diagnosis! I am a 20 year old female in my final year of university and can safely say this final year has been ruined So, I guess it first started in October with a flu-like illness (my GP hasn't confirmed whether it was flu or not) and since then I have not recovered. This illness lasted for approximately 3 weeks, then I felt better for about two weeks. After this two week period of feeling relatively better, extreme fatigue set in in November and December, along with these symptoms:- muscle aches- menstrual irregularities- brain fog (my short-term memory is now horrific, can't concentrate or follow through with thoughts etc)- dry skin- dry eyes- mild weight gainI went to my GP and she suggested I have an underactive thyroid based on a strong family history, but this came back normal twice. She said to come back after the Christmas holidays if symptoms persisted.In December the joint pain started. I first had shooting and burning pains in my knuckles accompanied with some redness but no warmth. Over December/January my MCP joints started to become very swollen intermittently and painful (still no warmth). My shoulders, elbows, wrists, knees and ankles can be added onto the joint pain list, however I have only experienced slight swelling in wrists and ankles. I also have morning stiffness for at least 2 hours, sometimes stretching into the afternoon. In January I also started to experience pain in my lower back, which is sometimes so bad it makes me cry in agony when standing or sitting. The pain in my joints/around my joints improves with movement and becomes worse with inactivity, however as most people will have experienced... really fatigued so want to rest but makes pain worse ahhhh In late January I got a referral from my GP to see a rheumatologist but the NHS waiting time was until June so I was fortunately able to go private. I first saw the rheumatologist in February. He did the normal physical examination, ordered blood tests, x-ray of chest and pelvis and a hand ultrasound.Blood work has come back normal, as have x-rays and ultrasound. The rheumatologist says its a soft tissue rheumatism which should go away soon and was triggered by the virus I had last year. He said it could also possibly be the start of fibromyalgia. He gave me a Depo-Medrone injection in the bottom and said this would help to make me feel better... all its done is caused me grief. Over the past week since the injection I have had very bad muscular pain all over and other symptoms such as loss of appetite, increased stiffness, nausea, vomiting, diarrhea, dizziness (nearly embarrassingly fell over on the spot in a shop at the weekend), sore throat and worsened fatigue. Just very washed out at the moment. I am wondering if I should see a GP about these side effects?The pain levels have only increased in my lower back and this pain is starting to move up my spine, with stabbing pain the ribs. My legs and arms sometimes go numb very quickly. Prior to October 2014 I had the occasional hand tremor but I just didn't think much of it - I am wondering now if this is part of the problem. Should I ask for an MRI scan at my next appointment with the rheumy? I am wondering if something like ankylosing spondylitis or multiple sclerosis is the real problem? I really hope it isn't as serious as that but I feel like 'soft tissue rheumatism' doesn't really explain fully the range of symptoms I've been experiencing? Co-codamol and anti-inflammatories such as naproxen are not working for pain relief anymore.I am sorry for the massive essay! I just want my normal life back and I'm sure so many of you can sympathise with this. I've probably forgotten a lot of things here thanks to my lovely memory problems If anyone could provide any insight I will really appreciate it. Thanks for reading "
Arthritis,Has arthritis changed the appearance of your knees?,"This question is obviously for the people suffering from knee arthritis. If yes, after how long did the appearance change after the symptoms started?"
Arthritis,Swelling and Ablation,"I don't see how to search for a subject, so I'll just ask! 1. Does lower back osteoarthritis cause swelling of the ankles/legs? and 2. How has an ablation helped you?"
Arthritis,Symptoms of Cervical arthritis,"Hello, Over many years I have been diagnosed with osteo arthritis in neck, spine, and knees. During the last few months the neck pain has got worse and I was referred for physio therapy which did help with the pain and stiffness. Now it seemed to have spread to the shoulders as well although I realise that might be part of the spine problem. I have also started having trouble with my hands especially the right one. I get some aching and wrist pain and some tingling in the fingers sort of sizzling. The ring finger but on right hand triggers in the morning but not during the day (I did have a steroid injection in the middle finger for triggering some years a go no pain just the trigger finger and the injection worked). I also have a lot of head aches I assume caused by the neck although I have been a life long headache sufferer with some migraines. I have recently had yearly blood tests for thyroid etc. My gp thought that maybe the thyroid medication needs adjusting or maybe Vitamin D (which I take) or B12 levels. I have not had the results yet. It does seem that once you get over 70 everything is put down to arthritis and you are left to get on with it. What I would like to know is exactly what symptoms any of you with neck arthritis get. This might help me to see where the pains are coming from before returning to the gp. All this is not helped by digestive problems all diagnosed by tests as any pain in the stomach is often felt in the back as many will know. Thank you for reading this. "
Arthritis,pain,"hi everyone, hope you all keeping as well as you can be, i have cervical spondylitis and fused bones in neck, i get pins and needles headaches, aching legs, tiredness and pain in feet and lots of cramping, apart from that im great lol. i was just wondering if anyone has tried alternative therapies for pain and how they worked be grateful for any advie, by the way im 47yrs old and ive been like this for a rew years, many thanks to you all and keep well"
Arthritis,Pain relief yet to see gp again for ongoing pain ,"So I have had a very complex history of pain and different ongoing health problems since 2013 from neurogenic bladder, IBS, depression, kidney problems and severe pain in my bones and joints, the GP prescribed me tramadol for a while which never helped, and then put me on co-codamol 30/500mg every 4/6 hours which is now not working either, I’m having a range of tests for different conditions, i have a gp appointment coming up but just wondering if anyone else has had severe pain and what they got prescribed and what worked in their experience. Also under a nephrologist for kidney problems that I’m currently passing blood clots the size of kidney stones for the past 16 months which surgery hasn’t helped!! Thanks in advance "
Arthritis,I have pain in my wrist that alternates. Help?,"I have had alternating wrist pain in both of my wrists for about three years now. It originally started with my right wrist, and after it faded away my left wrist started to hurt (about a month or two later). It only hurts to bend it, and when I went to a doctor I was given an ace bandage and nothing else (not even advice or a diagnosis). My wrist will slowly start to hurt, getting worse and worse, until it reaches its peak (which is fairly painful) and then it slowly starts to get better. After that I seem to have a month or two of rest before the other wrist starts to hurt. I was thinking it had to do with overuse possibly? My theory originally was that I have somewhat weak wrists and doing simple things like push-ups or holding a door open are hard on my wrist and I injure it. After I injure it, I start to do things with the other hand. I guess that would explain why it switches, but I really have no idea. It would be really helpful to have an idea of what could be wrong with it. I have gone to the doctor multiple times, and I haven’t ever seen my doctor concerned about it. "
Arthritis,new lab test results - looking for explanation,"Hi,Just made so,me lab test.I know that I suffer from IBM and light GOUT.the following results are out of normal range:UREA (B) - 45 where highest norm is 43Lymphocytes % is 19.5 where lowest norm is 22Complement-C4 is 50.4 where highest norm is 40 Immunoglobulin M is 34.5 where lowest norm is 40Am I supposed to be very ?could anyone tell me what these results mean ?I have an appointment to rheumatologist but it is 1 month ahead.Thank you "
Arthritis,new to this dicussion artritis,just had a VERY BAD flare up no idea what caused it knees and leg pain tremendous but hopefully easing now but my legs feel as i have to learn to walk again i have so many?????s to ask i would fill 10 pages so i am asking is anybody having same problem and what is my prognosis 4 walls ? wheelchair ? operation ? a trip to Lourdes sorry if i sound daft but this getting to much do they have nhs groups 
