label,discussion_title,discussion
B12 Deficiency,B12 injections and spots,Hi asking a question on behalf of my daughter. she has recently been diagnosed with b12 defficiency and they think the diet related kind. she has had her course of injections and altered her diet but she is still not right yet. night swears continue to be a problembut the most upsetting things for her is that her normally clear skin is now spotty and also on her chest. shes a beauty therapist and nothing she does seems to help. the gp has given her some cream but not done anything as yet. is this likely to be forever?
B12 Deficiency,Extremely low folic acid and fairly low b12,"Hi, I was diagnosed with pernicious anemia about 10 years ago when my b12 level was only around 90.I was on monthly b12 injections of hydroxocobalamin.I have recently moved home and moved GP. The practice nurse questioned why i need b12 injections for so long and I was sent for a blood test.My levels came back as b12 219 and folic acid was severely low at level 1... the doctor (always a different doctor) told me that my b12 level is fine at 219 but said my folic acid is the lowest level he has ever seen in all his years as a GP. He put me on daily folic acid as well as vit D which was also very low.I am very concerned as I thought folic acid works alongside with b12 but my injections have been stopped. I do not think my b12 level is as high as it should be and I am so worried about the neurological effects of not having enough b12. When i was diagnosed 10 years ago I was so very poorly, could hardly walk upstairs, had to crawl up, my memory was terrible, I was under neurology at my local hospital who put me on monthly b12 injections as I was so ill with it..... No one at this new surgery has explained why my folic acid is so low... could it be connected to the previous pernicious anemia?Any advice would be so great, so worried...thank you. Lou x"
B12 Deficiency,High level of vitamin b12,I'm diabetic for over 32 years and till 2016 I was 70lbs over weigh.that year I had a bariatric surgery and lost over 70lbs.My doctor prescribed vitamin b12 c and d.My test on vitamin b12 has show an increase level since 2017 from 294 to 832 last week.I stop taking any vitamin for over 6 months. vitamin d is a little under the normal but b12 every year it goes up.I was told that bariatric surgery will create a deficiency not an increase. is this something I should worry about. I suppose to see the doctor in 2 weeks but till then I'm really worried because all I can find on Google is liver or kidney disease or worst cancer
B12 Deficiency,B supplements and edoxaban,"Hi, have symptoms of low B12 and have brought a Vitamin B complex supplement to try. Have taken PPI for 15 plus years also have IBS. My question is given I am on a blood thinner are B vit supplements safe to take. There are so many things I can't use. Can't see anything on Google about interactions. Thanks"
B12 Deficiency,"Feeling flu like, nauseous, migraines after b12 injections help please ","HeySo iv been getting loading doses for B12 deficiency, my b12 was 105 improved to 124 after a month and a half of eating more meat than a cow has at doctors advice... I am being tested for coeliac and my thyroid is wonky but not getting retested till july. Unsure yet if b12 will be continued or is only a loading dose. initially he wanted me to do 4 x doses for 2 weeks but im self employed so compromised with 2 x a week.I have Ankolysing spondalytis, a hip replacement Fybro like pains, EDS hyper mobility - so major immune crap reallymedication wise all im really taking is Embrel by injection, Arcoxia when needed and my contraception pill. I cant take paracetamol etc right now it makes me nauseous.So first loading dose i had a cold so assumed the symptoms on the next morning were related to that - flue like head stiffness overall weakness. the next day was fairly fine.second dose felt sick almost 10 mins after the dose couldnt life my head up when curled on seat for hours couldnt be vertical etc.Third dose symptoms returned so i knew it was b12 but yesterdays dose is horrendous, my arms are now like lead balloons like when u get a flu jag, both are red occasionally nippy but always aware of them, i feel sick constantly col fevery migraine and generally feelig pretty rough but trying to not waste two days as i feel like iv wasted 2 weeks.Overall i dont feel any better, my hands still tingle feet tingle, random swelling reactions hair is breaking worse but unfortunately that could all be also the thyroid.Has anyone ever experienced feeling like this with b12 injections. I have two doses left on loading but i cant take any time off after them. one is on tuesday im working 16 hour days wed and thursday. im expecting to feel even worse with each dose. im unsure if its my immune system playing havoc or im generally reacting to the actual b12. ITs Hydroxycobalamin im getting.any general idea of how yoru meant to feel would be really appreciated thank you x"
B12 Deficiency,Just been diagnosed ,"Currently have hashimotos, and just yesterday I've been diagnosed with a second autoimmune condition. At the minute my levels are normal for b12 however I have positive gastric cells so the doctors is expecting my levels to drop eventually.He has said he will monitor next month's blood test and then will start me on the injections.I'm also taking folic acid and vitamin d tablets aswell as my thyroid, antihistamines for hives everyday.I feel abit lost knowing I have this for the rest if my life"
B12 Deficiency,Pernicious anemia and b12 deficiency help ,"I’m looking for some advice on pernicious anemia and vitamin b12 deficiency. I am a 28 year old female. About 2 years ago I went to the doctors with a cut on the corner of my mouth, they prescribed me antibiotic creams and thrush creams but it didn’t clear so they took my bloods and the results came back as slightly low in b12 and iron so they prescribed me some vitamins which I took but they didn’t really make much difference.After this I just left it and didn’t go back to the doctors but started noticing more symptoms. I have pins and needles in my hands and feet which are always cold, very dry skin on my face, an extremely itchy and flaky scalp, hair loss, hair seems to be greying quite rapidly, angular chellitis that comes for a few month then clears and then comes back again, a constant sore tongue, sometimes get a numb tingling sensation in tongue, burning sensation on skin on legs, flaky fingernails with vertical ridges, long spells of constipation followed by diarrhoea, spells of tiredness, low mood but I suffer sever mental health issues so this is normal for me.A couple of weeks ago I mention it to the doctor that symptoms hadn’t cleared and seemed to have worsened so they took my bloods again but this time the results have come back all clear and no further action needs to be taken yet I am left with all these symptoms... I am very confused. these are the test that my doctor requested:CRP, full blood count, ferritin (CO_VIT=No), hba1c, liver profile, magnesium (MG2+), renal profile, throid function test (CO_PITF=No(CL_TME=0))would these tests pick up low b12 or PA. Should I request to have my bloods redone or are there particular tests that I need to request? I’m certain that I have some sort of b12 deficiency related illness. Any advice would be appreciated! Thank you."
B12 Deficiency,Active B12 ,My B12 levels were 281 last September. Ive recently had my ACTIVE B12 levels tested privately and they were 68.6 pmol/l with the range being 37.5 - 188.Before the test I was supplementing with 1000mcg sublingual B12 but stopped 2 weeks before.Is my active B12 test low?
B12 Deficiency,Numbness at B12 injection site,"hi,So for the past few months i have been giving myself vitamin B12 injections . i started out with once a week then every other week and then every 3rd week. I inject into my thighs alternating each one. my last injection was about 3 weeks ago and my thigh is completley numb where the injection was, a circle right around the area. Im a but nervous as that feeling has not gotten better or anything. Has anyone experiences this at all? I have not been able to find anything or anyone who has had this!"
B12 Deficiency,"Low/normal B12, IM shots, and ongoing symptoms","Hi, I'm sure my questions have already been asked so I apologise in advance.In early 2018, after almost 2 years of increasing symptoms such as brain fog, fatigue, interrupted sleep, decreased sense of smell and taste, and burning feet accompanied with a sensation of wearing stockings to the knee and long gloves, I was told my B12 serum levels were 220 pmol/L and B12 active levels 41 pmol/L.My GP is proactive and commenced 1000 mcg IM methyl shots immediately with a schedule of 1 shot every 3 weeks for 9 weeks; then once a month. 4-5 months after my first shot I felt no real improvement had occurred and asked to have shots every 2 weeks, which my GP agreed to. This continued for appx 6 weeks when I got sick of attending the surgery and requested they show me how to administer the shots myself, which they did. Thankfully I'm in Australia so can purchase ampules over the counter at a chemist, and can get free injecting equipment through a health organisation. I self administered every 10 days for 8 weeks. By then my B12 levels were well over 1000 pmol/L and have remained there. I subsequently stopped having the shots as I appear to be maintaining levels adequately. I was also taking 5000mcg of Methyl B12 sublingual tabs daily along with a B complex, fish oil, zinc and joint pain supplements (dodgy knees). I continue to supplement regularly although not to such high levels.In April 2018 I asked my doctor to review previous blood tests to check whether my B12 had ever been tested before as my symptoms had progressed considerably - it turns out it had been in Dec 2016 when I first went to get my issue of numb toes checked out. My levels back then were 198 pmol/L and 39 pmol/L for serum and active forms respectively. These results were never followed up by my GP at the time and I was completely unaware of them until April 2018 . At the time they had concerns it may have been MS as my sister suffers from the disease.I have also had my children tested as I was concerned that this may have been a dietary issue. My youngest two tested in the low to mid 300's. I supplement them occasionally as a result as there is a chance they're not getting enough from their food.Over the last 3-4 weeks I've noticed a significant return of the burning feet and stockinged legs/arms sensation, particularly of a night time. I live in a tropical area of Australia and have noticed this seems to occur when the weather heats up. The brain fog is almost non-existent and my sleeping patterns have improved significantly. My memory however still has some gaping holes in it and I continue to struggle with retention of information.I've also recently discovered I'm massively deficient in Vit D, which surprised me as I live in a place with almost constant sunshine (not as great as it sounds I might add!). It seems the Slip/Slop/Slap skin cancer campaigns have really paid off and we are a nation of increasingly Vit D deficient people.I have had 2 MRI's that were clear of MS, stroke, tumour, any form of demyelation disorder, spinal cord compression, and cauda equina. I saw two different neuro's who tried to convince me it was anxiety and wanted to treat me with anti depressants and then suggested I visit a psychologist. I went to see a psychologist who rejected the anxiety theory (as had I) but they suggested it could be fibromyalgia. My GP rejected this suggestion and frankly I'm dubious myself. I've had STI checks; urine protein checks; autoimmune checks for lupus, Sjogren syndrome, RA etc; diabetes; iron studies; MMA (after supplementation unfortunately); thyroid function; coeliac disease; intrinsic factor and routine bloods/chemistry checks. With the exception of a slightly abnormal liver function (ALT) test, all have been clear and normal. I'm not pre-menopausal. I am visiting my Dr again soon for follow up tests to check B12 & Vit D levels. I'm now also seriously considering environmental factors such as adult onset allergies, or some sort of contamination. The last I doubt is an issue as my children don't appear to be affected.So finally to my question(s) - from the past experience of other B12 low/deficient patients:Hopefully someone is still reading this....Many thanks in advance!"
B12 Deficiency,B12 injections and neurological symptoms,"Every day for 2.5 months, I've had paresthesia/neuropathy (in other words pins and needles, tingling, generally weird sensations) in both feet and both legs. My B12 was tested and isn't ""drastically"" low (275), but still low to where my doctor says B12 deficiency could definitely be causing these symptoms.I've started a B12 injection regimen where I get two a week for 4 weeks, then once a week for another 4 weeks, then once every two weeks for a month (and as needed from there on out, I assume). So far, I've had the first 6 injections, over a period of 19 days. But here's my question - can it be normal that so far I've felt little, if any, improvement? A little more background - my first 3 shots were given under the skin, and it was as if I never got the injections. I didn't feel better, I didn't feel worse, nothing. Starting with the 4th shot, they've been giving them to me into the muscle. Now at least I can tell there's some sort of ""reaction"" going on. After each of the past 3 shots I've felt very tired the day of the shot. Also, the day after the shots my symptoms have been extra bad - really magnified. And one day I even had new stuff going on like burning wrists, feeling wiped out, etc... that didn't last more than one day. But through all this, even though I'm glad to at least feel SOMETHING is happening after the shots, I still can't say that I'm ""better."" I've read neurological symptoms can take the longest to improve and heal, and I'm hoping this is the case for me. Otherwise I'll start worrying all over again that this is NOT due to B12, and instead is something more sinister, like MS. Although at this point, my doctor doesn't think so. Help! Does anyone have any insight on symptoms like mine when it comes to B12 deficiency, and how it all relates to B12 injections and improvement time?Thanks so much."
B12 Deficiency,Hematologist?,"As I wrote a couple of weeks ago, I was diagnosed with low B12 in 2016 and have been getting bi-weekly shots for about 2 years (was monthly in 2016 and early 2017).My doctors have been running more tests to figure out the cause, and here are the latest results:MCHC 32.2 g/Dl lower than normal (Range 32.3-36.5)Folate: 2.9 ng/mL lower than normal (Range 7-31)Vitamin B12: 365 pg/mL (range 213-816)Iron Binding Capacity Unsaturated: 354 mcg/dL higher than norm. (range 112-347)Iron Binding Capacity Total: 442 mcg/dL higher than norm. (range 250-400)(this blood test was done on day 12 after getting my shot; I was due for my next shot 2 days later. Usually by the 2-week mark my B12 result is 300 or lower)My provider wants me to see an hematologist. I am interested to find out if they can determine the cause of these results (I do eat meat and dairy and fairly healthily in general), but not sure what an hematologist can do? Intrinsic factor was tested last year and it didn't show PA. My provider suggested getting an endoscopy and colonoscopy to determine if there's something to do with my digestion and not absorbing vitamins well, but then she said let's leave it to the hematologist to order that testing if needed. Should I push back and request those tests anyway?"
B12 Deficiency,MMA test,"I've had low B12 diagnosed since early 2016. I was on monthly shots then every 3 weeks then every 2 weeks for the last 1.5 years. They recently did B12 blood testing after 1 week (level was 521 which is fine) then after 2 weeks (level was 281 which is low) so that confirmed that I still need the shots every 2 weeks. They did an IF factor test a few months ago and that was ""normal"" (can't remember the result but it indicated that that test was not pointing to pernicious anemia, despite the fact that I sometimes also have low iron. I eat meat/dairy and have not had gastric bypass surgery so they (thankfully) are trying to find out what is going on. The most recent test was for MMA (Methylmalonate) and the result was 56 out of an acceptable range of 0-378. My doctor says that is within normal limits - it looks to me like it's on the low end but I don't know anything about that test, whether the low end is really still fine, or if it's like B12 where actually the low end (e.g. 300 on a B12 test) should actually be considered out of the acceptable range? Has anyone else scored ""normal"" on all the other B12/PA related testing but still have unexplainable low blood B12? The next step might be a gastro scope to see if there's something wrong with my digestion - I discovered a gluten sensitivity about a year before they discovered my B12 was low so wondering if there could be a connection there, but don't want to undergo a scope if there are other explanations?"
B12 Deficiency,Stopping of B12,hellomy mum has had pernicious anemia for approximatley 50 years and has been on B12 for most of this. Her gp has now told her that her B12 is normal and they are now stopping her injections after all this time though she has lots of medical problems. has anybody come across this before and is this normal for a gp to do? My mum is still very tired and fatigued. thank you.
B12 Deficiency,Extremely low B12 levels - is this normal?,"Hello. I suspected that I had anemia because sometimes I would get dizzy when I stood up from the couch. And went to a doctor. He ordered a blood test. We got the results and he said ""You don't have anemia but you have vitamin D and B12 deficiency, which also can cause that dizziness."" And he prescribed some supplements. But I'm concerned with my test results because my B12 results are shown in pg/ml.My B12 level = 95 pg/ml (which is 0.095 nanograms)Healthy or reccomended minimum B12 level = 150.000 (150 thousand) pg/ml (which is 150 nanograms)So... This is very confusing and frightening to me. I don't even have 1 nanograms of B12 and the minimum healthy ammount is 150. I have to have like 1500 times more than this in order to be ""minimum healthy""Can these results be mistaken? I mean I don't really have a healthy diet but I didn't expect this much of deficiency. (I'm not a vegan but I usually eat junk food, at least I used to)I mean, looking at these test results... I feel like I should have died from this, right? But anyway, you know better so if you could explain this to me, I would really appreciate it. By the way, while the reccomended amount of B12 intake daily is around 3-5 micrograms, my supplement has 1 miligrams of B12 in it (which I take daily) and it's 1000 micrograms. Is this safe? I'm taking 250 times more than I should. And the doctor said that I should take these for at least 3 months."
B12 Deficiency,Help! Blood Results MCV 104.4 and B12 level 261 - is this B12 level normal?,"Hi everyoneI have been suffering with balance problems, vertigo, fatigue, itching skin and scalp, dry skin patches, and vision sensitivity and hearing dullness - plus dreadful headaches and forgetfulness. I have had a clear MRI and also consulted a neurologist who said that my B12 level of 261 is normal. From reading on-line I am wondering if I could have a B12 deficiency? People are saying you need a level of 500 to operate well.Does this result really indicate a good B12 level? What are the implications of the MCV of 104.4?I would be so grateful for any insights!In advance a big thanksMel x"
B12 Deficiency,Vitamin B12 NICE Guideline Help!,"Can anyone help me with regards to the NICE guidelines in relation to Vitamin B12?I've been experiencing some neurological symptoms over the last week. Started off with tingling in my hands which travelled to my arms. went to A&E the doctor did no bloods and said it was a migraine. Fast forward to three days later, the tingling also went to my feet, legs and bum. Went to A&E again told the doctor who this time took my bloods. By this time i had looked it up on the internet and it was pointing to either B12 deficiency or MS. At this point I am worried sick about MS. The doctor in A&E said my bloods were fine but he didnt do a B12 blood test because they dont do that in A&E! He wants me to go for a scan to rule out MS. When I got home I dug out my blood results from September and my Serum B12 was 281ng/L. Which ive now read is low but within range at my GP surgery.Ive read somewhere that if I have neurological symptoms and my level is that low that within the NICE guidelines they have to treat me with B12 injections. Can anyone shed any light (sorry for the long post)"
B12 Deficiency,Nerve pain after routine B12 injection,"Hey guys, I wanted to pick your brains. I had a normal 12 week B12 injection, which are always unpleasant but this time was different. It was much more painful than usual, but of course I look the other way when it's being done. Since then I've developed worsening pain up through my shoulder into the neck down to my fingers. I can not get my arm comfortable, cold makes it more painful and it's almost like a migraine/toothache kind of pain running down my arm. I've since been back to see my GP who has given me a course of antibiotics as he's treating it as an infection first and then take it from there. Antibiotics are not doing anything with it. Just wondered if there's been anyone in a similar situation. Thanks for taking the time to read ?"
B12 Deficiency,B12 Deficiency and Body injuries,"Does anyone has experience with an injury taking longer to heal, like a strained muscle, or a pinched nerve? Can the deficiency make it harder for the body to heal or even get injured more easily?I recently hurt my lower back and I was in very intense pain for a few days, couldn't get out of bed.And once I thought I felt better, started my normal activities and hurt myself again cleaning.I'd like to hear others experiences."
B12 Deficiency,B12,i have had low b12 for good view months i have notice the last week at night i get pains in stomach and keep need go to the toilet and before i go sleep end have to eat even tho i am not hungry anyone any ideas what could be
B12 Deficiency,High MCV After 6 Yrs Of Treatment?,"Hello, I hope everyone's as well as possible.I was wondering whether anyone could help with a quick question at all..? I’m 30 and I’ve been treated with B12 injections every 3 months for the past 5-6years for Pernicious Anaemia. My MCV is still high (averaging 105). My doctor and rheumatologist were both clueless as to why it’s still like this on treatment. I was wondering if anyone had any thoughts; how long would these levels ordinarily take to drop back within normal range?If you’re able to help at all that would be very much appreciated as I’ve nobody else to ask as the specialists don’t seem to know either.Thank you so much! ?Caz"
B12 Deficiency,Four weeks after loading injections and still no difference,"Has like many, this is all new to me. I had my loading injections four weeks ago and was hoping I may of started to feel a difference by now! I don't have quite as much tingling and numbness as I did, but do still get it along with the annoying feeling of sickness, does this sound to anyone with more experience that it is showing signs of progress, but just slowly?.There is no change in the tiredness and fatigue.I'm at my witts end with feeling like this!!Has like many, this is all new to me. I had my loading injections four weeks ago and was hoping I may of started to feel a difference by now! I don't have quite as much tingling and numbness as I did, but do still get it along with the annoying feeling of sickness, does this sound to anyone with more experience that it is showing signs of progress, but just slowly?.There is no change in the tiredness and fatigue.I'm at my witts end with feeling like this!!"
B12 Deficiency,Worse after taking Folate ,"HelloI had a lot of bloods done and was told my B12 was quite low and have been prescribed 5mg of folate to take everyday for 3 months. The problem is I had numbness and trapped nerve feelings in hands and legs before but since taking the tablets my legs and feet have been so painful! They'll just throb like electric shocks in all different parts or my thighs, inner thighs, calf and around I knees..even my big toe! has anyone else had this when trying to treat it? I've read sometimes the nerves can get 'awoken' when you try to heal it?"
B12 Deficiency,I've been told by my doctor ive low b12 ,i have been told been told couple months ago i have low b12 and have been getting disturbed eye sit street lights or any lights in my house blur in my eyes and then sometime ill see like blurry lights in?front me swirling in?front me could this be something to do with the low b 12 or something comptly differnt i have autism and adhd and get meds for that .
B12 Deficiency,Excess B12,"Anyone know anything about excessive b12? I'm above the measurement range in my last blood test, which I find incredibly strange given I am vegan and don't supplement. Anyone have any idea what this could be?"
B12 Deficiency,New to B12,"Hi everyone.I’m looking for some information off people who suffer with B12 deficiency.I had blood works done 3 months ago with B12 showing at 176 catergorised as ‘low’ doctor refused to give me anything even though my symptoms are as follows.Tiredness all the time.Pins and needles hands and feetTingling back off thighsLazy legs ( feel week all the time )IrritableBad mood swingsGenuinely feeling so low and can’t function on timesRepeated headachesRapid heart rate that I can hearMost of which are symptoms.Finally found a new doctor surgery and registered there, they done a further b12 test which shows level 146, this coming Friday I have my first injection and will be given leaflets and information regarding b12 then.My new Gp was disgusting that I wasn’t treated for this the first time round.Have anyone else experienced anything like thisThanks in advance x"
B12 Deficiency,B12 Deficiency Symptoms - is this possible with 'normal' levels?,"Hi guys, I'm just curious - is it possible to still have a B12 deficiency/many of the symptoms that go along with this, but still have what is considered a normal Active B12 level?I had a whole raft of blood tests done for B12 deficiency and an autoimmune disorder but all came back as normal. Many were near the lower end but still, fairly normal. I'm seeing a private GP, as my own one has been nearly useless and he is adamant that my symptoms show the above and is keen to treat with B12 injections, folate and vit D despite the results being relatively normal.Is this possible?"
B12 Deficiency,B12 injections,"I had a partial gastrectomy 46 years ago and have been on monthly B12 injections since 1972. Suddenly a few months ago my doctor changed it to ever 12 weeks and after blood tests showed I had a high B12 in my bloods. However, I am still very tired after 4 weeks does this mean that my body is not absorbing and how do I prove this so I may continue on a monthly basis.He put me on iron tablets as my levels were low. "
B12 Deficiency,Testint for B12,"Hey, can anyone tell me if the HoloTc test and the MMa Urine test arereally worth doing in order to check the true b12 levels being absorbed by the body?Thanks."
B12 Deficiency,Had my results back ,Been to the doctors and they’ve said I’m board-line b12 deficiency but I have all the symptoms so they’ve gave me some tablets to take 3 times a day between meals how long around do they take to work? I can’t see a difference yet it’s only been 2 days 
B12 Deficiency,"Ongoing symptoms of headaches, fatigue, aching limbs, brain fog and cramps and diarrhoea.","Hi all, I've been going to my GP with these symptoms over the past few years and had stomach issues since I was 14 which were blamed on IBS but later on my Gallbladder which was removed. I'm constantly tired, go to bed and wake up with a headache everyday. I used to have problems with constipation but now it's diarrhoea and after I've eaten I have to literally run to the toilet within 30mins which isn't ideal when I work full time. My brain fog is horrendous and I forget the simplest of words and don't like to have conversations with people now as it's embarrassing when you can't think of a word to finish a sentence. My GP has blamed it all on stress and tried to send me away. She eventually agreed on blood tests which I had. I was borderline Vitamin D and Liver Function test was borderline and my B12 was really low. A year ago I had the same blood tests and was vegetarian at the time...my B12 then was borderline, as was my Vit D but Liver Function then was normal. I started eating meat again just after that as was told it would help the B12. Obviously it hasn't as it is now low. I'm now getting B12 injections and getting my 2nd one tomorrow but I feel no better so far. I asked the GP for further tests as to try to find the cause of my low B12 instead of just treating the symptoms. I was left a message from GP stating I should be happy I'm getting B12 injections! My life is revolving around my fatigue at the moment and I have to have a sleep when I get in from work due to being so tired and having no energy for anything else! Anyone else having similar problems?Hi all, I've been going to my GP with these symptoms over the past few years and had stomach issues since I was 14 which were blamed on IBS but later on my Gallbladder which was removed. I'm constantly tired, go to bed and wake up with a headache everyday. I used to have problems with constipation but now it's diarrhoea and after I've eaten I have to literally run to the toilet within 30mins which isn't ideal when I work full time. My brain fog is horrendous and I forget the simplest of words and don't like to have conversations with people now as it's embarrassing when you can't think of a word to finish a sentence. My GP has blamed it all on stress and tried to send me away. She eventually agreed on blood tests which I had. I was borderline Vitamin D and Liver Function test was borderline and my B12 was really low. A year ago I had the same blood tests and was vegetarian at the time...my B12 then was borderline, as was my Vit D but Liver Function then was normal. I started eating meat again just after that as was told it would help the B12. Obviously it hasn't as it is now low. I'm now getting B12 injections and getting my 2nd one tomorrow but I feel no better so far. I asked the GP for further tests as to try to find the cause of my low B12 instead of just treating the symptoms. I was left a message from GP stating I should be happy I'm getting B12 injections! My life is revolving around my fatigue at the moment and I have to have a sleep when I get in from work due to being so tired and having no energy for anything else! Anyone else having similar problems?"
B12 Deficiency,Help please,"Hi I was diagnosed as b12 deficient last June I received the 6 loading shots and then 3 monthly shots after that, I'm due my next one in two weeks and for the past two weeks I've had blinding headaches every muscle in my body aching pain in my left rib and breast and just no energy I'm getting really a cared regarding the chest pain it feels almost the soft tissue that's sore to touch but a deep pain also I'm terrified even although I've had ecg and that was clear I just feel awful and want some relief from this I also get really hot after little effort can this be due to b 12 also thanks in advance for any help Hi I was diagnosed as b12 deficient last June I received the 6 loading shots and then 3 monthly shots after that, I'm due my next one in two weeks and for the past two weeks I've had blinding headaches every muscle in my body aching pain in my left rib and breast and just no energy I'm getting really a cared regarding the chest pain it feels almost the soft tissue that's sore to touch but a deep pain also I'm terrified even although I've had ecg and that was clear I just feel awful and want some relief from this I also get really hot after little effort can this be due to b 12 also thanks in advance for any help "
B12 Deficiency,Lumbosacrel Plexopathy ,"Almost 3 years ago I got up out of a chair and experienced horrific pain in my knee, groin and back within 30 seconds I was paralysed in the left leg. I spent 1 week in hospital with a diagnoses of GBSyndrome. I was wrongly diagnosed and after many more tests a Neurologist diagnosed Lumbosacrel Plexopathy. My left knee is permanently numb, which has really hindered my day to day activities. Fortunately I am no longer paralysed in my leg, but the numbness is extremely uncomfortable as it is constantly there. I have had many months of Hydro and Physio but to no avail. My question is will the nerves in my left knee ever rejuvenate, or will this be as good as it gets. I have never had Chemo nor Have I got Diabetes. I do not know how and why this rare Peripheral Nerve disease has happened."
