label,discussion_title,discussion
Diabetes,I’ve been stressing for days now about if I have diabetes or not?,Can someone please tell me the syptoms of diabetes please! Im now starting to get marks on my body out of nowhere... (pictures inserted) My dad is a diabetic and so is his mom so im thinking it could have been passed along to me... Also my neck area is gettinh dark...
Diabetes,The sides of my neck are turning brown,"I've recently noticed that my neck is turning brown, is not that visible, but I can see it. I'm afraid that it could be diabetes. because of coronavirus outbreak I can't go to the doctor I'm adding as much pictures as I can"
Diabetes,The doctor says I have sighn of diabetes type 2 and I'm not sure I haven't done the blood test yet b,
Diabetes,"Heavy Head Sensation, lightheaded, Digestion","Hi can anyone help?So long story long, I got flu-like symptoms back in early January. I got over it but eventually I developed vertigo, ear fullness, facial tension and a swollen head feeling. That swollen feeling moved around my head at times causing me headaches.It honestly made me feel like passing out at times. Still not sure if it was due to panic attacks or actual physical symptoms.Eventually doctor classified it as inner ear infection.The thing is since the doctors visit a couple weeks ago I started to develop odder sensations.Now I am so fatigued. Like beyond tired especially after I eat. It makes me want to pass out. The thing is I took a comprehensive blood panel already and came back good except for a little high cholesterol and a somewhat low vitamin d deficiency.But Ive never felt this way before. I can feel my heart beating louder (not necessarily faster) after I eat or after I walk for extended periods.The doctor said my blood test showed no signs of being pre diabetic.Honestly, it feels like my head has so much pressure but my body is so weak.Whats going on here. Ear infection affecting my nerves? Something else? Cancer?I was a somewhat healthy guy leading up to the new year. Gym 3-4 times out of the week.5'7male29 yrs old175 lbsPlease any advice would be amazing."
Diabetes,Systemic Poor Circulation and Generalized Tingling,"I was never informed, not once in my life, that systemic poor circulation could kill a person.I've never heard ""systemic poor circulation"" mentioned as a cause of death in obituaries or coroner's reports.I never even thought about it because who does? Maybe everyone did but I failed to notice.If I die from the ongoing crisis that's currently ailing me thenmy cause of death would indeed be SYSTEMIC POOR CIRCULATION.I can't drink half a glass of juice without hours of tingling.I FEEL like my blood vessels are in a TIGHT ache.My blood vessels don't feel right. I never FELT my blood vessels before this CRISIS set in.I FEEL INSIDE MY HANDS: STRANGE TIGHTNESS AND TINGLING.My veins were never puffy before this, now they are.I don't know for certain what's going on, though I have suspicions, and it's scaring me.I layed up for four years after college.In the Walmart parking lot one night in 2017,a few hours before I went home to sleep,I consumed a 1lb bag of pretzels & 1.6 quarts of CALCIUM enriched orange juicewhich was about 500 grams of sugar.I woke up tingly and numb.I started working in Sep 2018 and have medical benefits with my employer.I didn't check my blood pressure even once until I was almost 29after ongoing intracranial pressure that seems like encephalopathy set in last Aug,and woke me up each night for about five days.I don't know if it's diabetic, hepatic, hypertensive, or renal. It was 170/110.I know way more about nutrition than I did then.I know calcium is bad for blood pressure and magnesium is much preferable.I know you don't need molybdenum often because your liver reuses it,and selenium, manganese, chromium, and iron are similarly lower priority.Mg, K, Cu, Zn, and I are the main minerals to worry about.Vitamins A, D, and E are lower priority than B vitamins, C, and K.Omega-3 and choline are concerns, but you'll get your aminos from pretty much whatever you eat.I can't eat salt, excess calcium, or carbs without feeling pressure in my headlike a balloon inflated or a boiled egg slithered inside my brain causing it to press against the skull.I also feel my heartbeat inside my skull, pressure behind+inside my eyes, and facial tingling when this happens.I've had several episodes after trying to start an olive/avocado/algae oil keto where I feltlight headed, faint, and queasy that went away when I drank a couple swallows of something sugary.image"
Diabetes,Worried High sugar levels,Basically i think i have diabetes and im worried so far i have no symptoms at all but my blood sugar was 7.9 2 days ago that worried me a lot so i fasted for 15 hours and only drank water bearing in mind i had barely any sugar the days before then after my 15 hour fast i had boiled eggs i then done my blood sugar which was 6.8 i then done it about 20 seconds later and it was then 6.9 i have no symptoms but i have a cold and apparently that can increase your blood sugar levels should i be worried? my fast was only water and i still hadnt had any sugar at all from 12am to when i done the test
Diabetes,Any home remedies for pill replacement?,"I work for a crappy company with crappy insurance. All of a sudden they refuse to pay for my Januvia, and I ran out today.I've emailed my Dr., but will probably be Wednesday before I hear from him.Are there any ""home remedies"" that can substitute for Januvia for a few days?Will I be ok if I don't have this medication until I'm able to get a replacement?Thanks"
Diabetes,"Shoulder pain, occassional tingling in fingers","hello,i have had shoulder pain in my right shoulder for the last 4-5 months. this isn't severe and i am able to lead a very active life. i also have occasional tingling in my fingers of both hands.i checked my fasting blood sugar in Jan 2019 and in Aug 2019 and both times my blood sugar levels were normal. my urine test was also normal for sugar.any other possibilities for this pain and tingling?"
Diabetes,Diabetes and low kidney function.,I have had Diabetes Type 2 for a few years now.I recently went to GP surgery as I had symptoms of a urine infection.As well as producing a urine sample I also had my blood taken.Urine sample was clear but result of blood was more worrying.My blood sugar is higher than it should be and it has started to affect my kidney function which is now at 45%.They have changed one of my tablets and are monitoring me carefully.The thing that concerns me most is my kidney function.In 2017 I was diagnosed with kidney stones. Waited all year and eventually had PCNL surgery to remove the stones which was successful. I was a difficult and complicated case as I have horseshoe kidneys (they are joined together) which meant access to the stones was a lot more difficult.
Diabetes,Nothing lowered my blood sugar other than working out is that normal? ,"hey all, so basically i have diabetes type 2, i tried taking insulin and other types of pills such as Glucophage, NOTHInG lowered my blood sugar so i stopped all medication related to diabetes. every morning it rises to 180 until i eat something for it to stop getting higher... when i eat lately maximum it reaches 250. so i tried working out. that day it was 222 i worked out for 15 min went down to 184 then i decided to experiment and workout another 15 min and went down to 160... is that normal? no drug lowered it ( i actually gained 10 kg from insulin injections ) but workouts were the only way? I mean normal people control them with medication...Thank you for answering"
Diabetes,Insulin worked finally after injecting on the left side ,"hello all, many times i injected my Insulin on and off on the right side of the abdomen. then i made the rotation. I never had my insulin working until i injected myself on the left side. usually my morning blood-sugar levels are around 180+ now its getting lower everyday just by injecting on the left side... why wasn't it working on the right side for years? ( on and off) cause i thought it wasn't working."
Diabetes,Relation between testosteron and diabetes,"hello,what is the relation between diabetes and testosterone? i am a female i have diabetes type 2. i took testosterone for a year for personal reasons.I was diabetic freee!! anyways what substance in testosterone or what hormone actually did that?Now i am taking insulin its not working much. its like im not taking anything. And my stomach got screwed...when i was on testosterone my blood sugar was maximum 90 after eating.is there anything i could do? other than taking testosterone?thank you"
Diabetes,URGENT: lactic acidosis or (harmless) metformin side-effects?,"Hi,My endocrinologist put me on metformin for my PCOS (to start 500 mg with food, in the morning and in the evening). I started 3 days ago and took altogether 500 mg doses.1st day - I was fine2nd day - I started feeling tired (but it so happens that there's a lot of work to be done and I haven't slept well)3rd day (yesterday) - I took my morning dose and around lunch time I noticed that I'm not hungry at all. I felt tired but I didn't sleep well and i worked all morning. Sometime in the afternoon I started feeling a bit nauseous but it went away after a nap. We went to dinner at our friends' house. I ate a lot of food I normally do not eat (foie gras, creamy desert...). Early in the night I started feeling more and more nauseous and I threw up. I felt week, as I always do when I throw up.This morning I feel tired and a bit weak and I plan to stay in bed. My appetite is back.The symptomrs I mentioned could be common metformin side-effects but also they can point to lactic acidosis.Could lactic acidosis be caused by only 5 low doses of metformin?I have no kidney, liver, lung or heart problems.Thank you!"
Diabetes,What foods can you eat to increasse insulin production,"Diabetes is a lack of insulin......the body makes insulin out of stuff the person eats. So which food contribute to insulin production?I have diabetes type 2A...that is, i only suffer if i binge heavily on sugary foods...but sometimes, i eat sugary foods in excess and dont suffer my usual diabetes induced problem (lack of sleep)...i am convinced its because i have unwittingly eaten foods that contribute to insulin production."
Diabetes,Do you think a health app can help you manage you diabetes?,"Is there anyone who uses the Apple Health Records app to manage their diabetes? If you're an Android user, would you be interested in getting the same service? I'm not selling anything, I'm a freelance journalist and I'd like to get patient experience, people who are interested in getting their health records on their phones and how it has changed their lives or at least in some capacities.Thank you,"
Diabetes,Debbie R,I started Ozempic two weeks ago. When I took my shot today I did not wait 6 sec. before removing the needle (the counter did go to zero. Now I don't know if I should redo the shot. Help please.
Diabetes,Drop in morning reading ,ive been type 2 for a couple years. my morning readings were always about 105. recently they have dropped to an average of about 88. Both readings are very acceptable. two things that have changed in my life are i have become vegetarian and i usally drnk a cup of green tea before bed. ive only lost two pounds so its not weight loss. Any thoughts?
Diabetes,Omezpic good or bad,I started omezpic 2/3 months ago and I'm regretting it ever since I started it! I've had side effects since I started it which I feel sick most of the time but kept telling myself they will get better! I started on 0.25 then 0.50 finally 1.0 am I alone in having such side effects or am I just unlucky I'm losing weight but I'm unhappy with the side effects im posting on here because it's such a new drug in the uk there's very little information out with the drugs companies sites! Any help would be great fully received thank you david
Diabetes,Concerned about having type 2,"Hey everyone, sorry for the long post. A little background. I’m a 21 year old female in nursing school. No history of high BP or anything. I’m overweight and my grandmother has diabetes type 2 so it’s always been a worry in the bAck of my head that I may get it some day. Well at the beginning of the semester we were talking about diabetes in class and not sure why but it sent me into a panic wonder if I had the disease (I have a history of anxiety, I tend to worry excessively about things, but not formally diagnosed.) basically, since we began talking about diabetes in class, I’ve had the symptom of frequent urination. I’ve always seemed to go slightly more often than my friends ever since I was little but that’s normal for me. Lately, I feel like I have to go every hour or 2 and am constantly checking my body as to whether or not I have to go. It seems to be more frequent when I’m home and worrying. But it’s not like an overwhelming urge to go, just a feeling that my bladder is somewhat full. When I’m out or busy, not thinking about it I tend to go normally about 6-8 times a day. I also don’t get up at night to go. I don’t have any excessive thirst, blurred vision, yeast infections, slow healing, tingling, nothing like that. Just the sometimes frequent urination. I also don’t drink much water. When I do go it’s not a huge amount and sometimes I’ll go every 30 mins just to “check”. We had to take our blood glucose at school one day for a lab and mine was 98 but that was 2 hours after having a bacon egg and cheese on a roll lol. Of course I wonder if the glucometer gave me a falsely low reading. I’m just getting so nervous that I have diabetes but not sure if I should get checked at the doctor, help"
Diabetes,Help! need advice,"****Hey everyone, sorry for the long post. A little background. I’m a 21 year old female in nursing school. No history of high BP or anything. I’m overweight and my grandmother has diabetes type 2 so it’s always been a worry in the bAck of my head that I may get it some day. Well at the beginning of the semester we were talking about diabetes in class and not sure why but it sent me into a panic wonder if I had the disease (I have a history of anxiety, I tend to worry excessively about things, but not formally diagnosed.) basically, since we began talking about diabetes in class, I’ve had the symptom of frequent urination. I’ve always seemed to go slightly more often than my friends ever since I was little but that’s normal for me. Lately, I feel like I have to go every hour or 2 and am constantly checking my body as to whether or not I have to go. It seems to be more frequent when I’m home and worrying. But it’s not like an overwhelming urge to go, just a feeling that my bladder is somewhat full. When I’m out or busy, not thinking about it I tend to go normally about 6-8 times a day. I also don’t get up at night to go. I don’t have any excessive thirst, blurred vision, yeast infections, slow healing, tingling, nothing like that. Just the sometimes frequent urination. I also don’t drink much water. When I do go it’s not a huge amount and sometimes I’ll go every 30 mins just to “check”. We had to take our blood glucose at school one day for a lab and mine was 98 but that was 2 hours after having a bacon egg and cheese on a roll lol. Of course I wonder if the glucometer gave me a falsely low reading. I’m just getting so nervous that I have diabetes but not sure if I should get checked at the doctor, help!"
Diabetes,Type II diabetes and semen,My boyfriend has Type II Diabetes. There's always a smell in my vagina from it. Sometimes it lingers for 2-3 days. I can't stand it. Suggestions?
Diabetes,Type 2 newly diagnosed,"My husband was diagnosed 2 weeks ago. He is on Metformin 3 times a day, 500mg. My questions are...If he doesn't have carbs for a meal, can he not take a tablet?How long before and after a meal can you safely take a tablet?How often should he be checked out i.e. hba1c, eyes, feet?Thank you!"
Diabetes,Do I have Diabetes or Insulin Resistance or Hypoglycemia?,"I have been strangely hungry a lot lately. I am a 42yr old female. I have been since I was 15 or 14 skipping meals to maintain my weight so I can eat a lot at once. My dieting has varied from when I was a teenager and in my 20's I'd go for 4 days each day eating less than 500 calories to binge eat for 3 days during high school and college whatever and how much food I wanted. Then in 1999, for around 6 months I stopped, gained some(went from 94lbs to 106lbs at 5'0"" tall. Well I didn't like the way I looked, went back to some dieting from time to time. When I got married in 2002, had 1 or 2 days at least a week of eating less than 500 calories. I have had a few episodes over the years of low blood sugar at night had to eat some sugar, but it's all WORTH IT to NEVER EVER be fat, because for me, it's everything to look good. If you don't look good, you have nothing in this world. Everyone judges you on how you look whether it's your old high school friends or old boyfriends or getting a job to ever one day if your significant other dies or divorces that you had to go find someone new you would not look good to try to find someone it would be very difficult. So for me, looking good is the only thing that matters, the ONLY THING in life for me, so for me, even when I had the episodes once in a while(could be a few times in let's say 2 or 3 years) of low blood sugar, it was all worth it to not be fat. I only have had tingling hands when I had the low blood sugar episodes, which were always rare. I did have my heart obviously beat kind of fast whenever I would do a simple task like going to use the bathroom or taking a shower. The past around 5 years being doing 2 days a week less than 500 calories and 1 day a week around 850-900 calories. Weight loss of 5lbs a week(2lbs in one day weight loss for the 2 less than 500 calories) and 1 lb for the 850-900 calorie day. Now, can't seem to diet at all. I ate a large salad this past monday, which I was so hungry I ended up eating a 280 calorie bag of cookies after I felt I needed sugar. I am really worried that I have something wrong. My dad has type 2 diabetes since 1986, but he loss weight, I am GAINING weight(not much, but for me going from 98lbs to 101-102lbs is huge for me personally) and it is real weight since I have maintained this weight for since August. As I said, I am not fat or chunky as I am 5 feet zero inches tall and weigh around 101lbs. I have gotten my glucose test in July even and it was 87, which 110 is the most you can go to, so it's normal and the highest it was ever was 90. So I am not sure what's going on since I was getting hungrier even back in July when I got this tested. So I am not sure what is going on? Is it just perimenopause or is it insulin resistance or diabetes? The thing that dumbfounded about is that I have been skipping meals since a teenager, but have never had ANY problems and all of a sudden I have some extreme hunger at times,** but not losing weight** and have GAINED unlike my dad. I have had since my early 20's frequent urination so I can't say that's a symptom. I only have thirst issues if I have eaten something with a lot of salt and even when I have, most of the time I am not thirsty a lot, so that symptom you can't say I have either. So the only thing I have is that I am hungry more often than usual and sometimes it has been an extreme hunger. So I am not sure what is going on? Any thoughts? I am not sure if not eating has caused my issue or eating too much carbs and sugar or it's none of that at all? As I said, my glucose has been fine and even had a time of extreme hunger last August, they tested my glucose, it was 90. So I am not sure why I feel I am unable to do my diet days when before I could do it without issue that it wasn't that hard to live without much food in one day? For example, after a weekend of eating a lot, Mondays were easy, now I am extremely hungry even if I ate a lot on both Saturday and Sunday. I am kind of worried it could be diabetes and I don't know how it could be since even just a few weeks ago, I dieted less than 500 calories and I didn't go into low blood sugar episode or anything like that? So I am not sure why I am so freakin hungry? What could it be? Don't say too much carbs and sugar since I have eaten this way since my late teens early 20's, so why would I start something weird now all of a sudden?"
Diabetes,Has anyone or know of anyone who's been on a DAFNE course?,"Hi there,I've not posted on the diabetic section before so a bit of background.I'm based in the UK, female, 56 years old and have had Type 1 diabetes for the last 20 years.Last blood test (Aug 19) HbA1c IFCC reading was 90. It should be between 20 - 41 and my daily blood glucose readings range from anything between 9 and 26. My history is that my blood sugar is always too high. I was diagnosed with a blood sugar reading of 51.2.I have tried so hard - counting carbs, adjusting my insulin dosage, stopped drinking alcohol and to be honest I feel that I just can't do this anymore as nothing makes sense as I just don't understand, for example I'll go to bed with a blood reading of 13.7 and I'll wake up in the morning with a blood reading of 21.3 after having taken my normal dose of levemir the night before.So I am now booked onto a 5 day (40 hour) NHS DAFNE course (Dose Adjustment For Normal Eating) at my local hospital and I'm feeling a bit overwhelmed as to whether I am going to be able to take it all in!! It's intensive - 8 hours a day, so I'm just wondering if anyone has been on one or knows anyone who has, and how they found it? My consultant says it's life changing so I'm not sure why I've been left to struggle for years and years without going on one before. Anyway that's a different story!!I am feeling positive that this course will help me and my aim is to hopefully be considered for an insulin pump so I need to go on this course first.Any insights or advice would be much appreciated.Many thanks!!Claire xx"
Diabetes,Empagliflozin Also known as Jardiance been prescribed for my type 2 to control blood sugar.,Has anyone got any personal experience using the above drug .what are the side effects ?I have done research on the net and side effect seems to be bad.NOT sure weather to take or not?
Diabetes,Cholestrol Medicine Satin,I got type 2 diabetes (controlled) for last 10+ years. Along with Glycophage I was given Simvastin 10mg alternate days (but was not having high cholestrol). Recently my doctor got changed and in tests my cholestrol all normal and he has asked to stop Simvastin and continue only diabetes medicine. Recently in a health magazine I have read its not recommended to stopped Satins like that. Confused Can you guide .. any suggestion.
Diabetes,Type 2 Diabetes HELP!!,"Hi All,I recently diagnosed with Type 2 Diabetes. My doctor prescribed me red box Crescent pharmacy limited Metformin contains metformin hydrochloride 500mg with dinner.Day1 had loose stool soon after dinner.Day 2 bad headacheDay 3 constipation and bloatingDay 4 constipation and sore feetDay 5 extreme sweat on face and head at 3am which disturbed my sleep next day sore feet and kneesDay 6 stomach upset, constipation, light headed, blurred visionDay 7 weekness, constipationDay 8 Constipation, weekness, sleepyDay 9 constipation, dark urine, DehydrationDay 10 Stomach upset, thursty, dizzyDay11 extreme diarrhoea at midnight for one hour nonstopDay 12 Diarrhoea in the morning, headache, weak, tired, sleepy,Day 13 today been to my GP she gave me another Metformin hydrochloride Glucophage prolonged MODIFIED-RELEASE 500 mg with foodI'm scared of taking new tablet if anyone having similar experiences and how you resolve or came out from it. Please share will appreciate . Many thanks x"
Diabetes,What are the early signs of diabetes?,"There's good news, however. Progression from predicates to type 2 diabetes isn't inevitable"
Diabetes,insipidus symptons vs diabetes type 2,"I am always thirsty even when I drink and I often will go upto twenty times a day. The slightest sip of liquid can make me want to go.I've been like for this for twenty plus yrs, i am pre-diabetic which may explain the above(but only for a few years)Read about diabetes insipidus and most of the symptons mirror mine. One thing that caught my attention was that one of the supposed differences in symptons between diabetes insipidus and diabetes type 2 is that the urine is clear whereas someone with diabetes is supposed to pass cloudy dark urine.If I go say twenty times only about 3 have any color, the rest are as clear as water.Curious those with diabetes causing them to go a lot , how often do you go? 20 times a day normal? Do you find your urine isnt clear?"
Diabetes,Diabetes 1 + Depression + Alcohol/Antidepressants. Experience anyone?,"Hey,I have had depression since I got Diabetes 1, 15 years ago. During a point in my life, I was on Cymbalta for my Depression which helped me. But the withdrawal effects were difficult.I have also self-medicated with alcohol which has helped. But I realized it is not the way to go.The issue is that when I have a few glasses of beer my depression is gone. And when I was on Cymbalta antidepressants during 6 months I had never felt better. But since I quit Cymbalta for over 4 years ago. I have felt depressed. However natural medicine like meditation, diet and exercise has helped to cope with my Diabetes 1. But none as good as alcohol and antidepressants. However, I do not want to start taking antidepressants again due to side effects. And I do not want to drink alcohol.Anyone else has any similar experiences or stories with handling depression/anxiety caused by Diabetes 1 with alcohol or antidepressants?"
Diabetes,Type 2 Diabetes - Metformin Causing problems. ! Help ,"Hi All,First Metformin 500 mg gave me awful side effects so my doctor changed it to following.Now, I'm on Metformin Modified-release I noticed fasting blood sugar gone up this morning before breakfast 10.06 and after breakfast 11.0symptoms this morning were as follows:got up with dizzy, lightheaded, weakness, sleepy,tired, hungry, extreme thirst, dry mouth, passing urine often, tight feelings on upper arm, heaviness on chest, aches and pain in bodyI went to see my doctor she checked my blood pressure was 148/94 than she checked my urine she found white cell in so given antibiotic. I had ear ache since over four weeks so she checked my right ear she said its ear infection.overall I have been given antibiotic called trimethoprim for urine and ear infection, iron for weakness .one of friend here suggested vit B12 which I started taking since yesterdayalso taking vit D, CI researched about Metformin it can cause inflammation and white cell in urine ...has anyone got or had similar problems? and how did you came out of all this ? if you could share your experience will appreciate.Thank you x"
Diabetes,Doubt cast on diabetes assumptions,"A breakthrough discovery has cast doubt on previous assumptions that glucose is the main driving force behind chronic inflammation within type 2 diabetes.University of Kentucky researchers carried out a study to test whether glucose is the cause of chronic inflammation - previously it has been assumed that raised blood glucose levels is the cause.Their investigations indicate that an interaction between certain lipids (blood fats) and mitochondria (the powerhouse of cells in the body) appeared to be the problem.Blood glucose control is still important for managing type 2 diabetes, but the researchers state it may not be the key factor in the development of problems related to inflammation such as heart and kidney disease.Originally the researchers had set out to prove another theory: that immune cells from people with type 2 diabetes would produce energy by burning glucose.""We were wrong,"" said Barbara Nikolajczyk, from the UK Barnstable Brown Diabetes Center, Department of Pharmacology and Nutritional Sciences, who co-led the study.The researchers found instead that energy from glucose was not driving chronic inflammation, but rather it was a combination of defects in mitochondria and an increase in fat derivatives that were responsible.""Our data provide an explanation for why people with tight glucose control can nonetheless have disease progression.""Nikolajczyk and colleagues now plan to precisely identify which types of fatty derivatives are linked with inflammation and to investigate associations between lipids and insulin resistance"
Diabetes,How to manage Dexamethsone for Chemotherapy with Diabetes?,"I have just started a 6 month chemotherapy course and I have been prescribed Dexamethasone, a type of steroid tablet to help with anti-sickness, for 3 days after each chemo cycle (every 2 weeks). However, i have also been diagnosed with type-2 diabetes for which i take insulin everyday to stabilise my blood sugar. Since taking the steroid tablets, i noticed my blood sugar levels begin to rise very high making it difficult to manage. I have spoken with my doctor about this who said not to worry and just adjust my insulin intake per day. However, i'm still not able to easily keep my sugar levels down and this worries me slightly. If anyone has any suggestions regarding this or has been in a similar situation, I would greatly appreciate any advice.Many thanks"
Diabetes,Type 2 diabetes mmol/l goes up and down ,I've been on Mylan Metaform 850mg twice a day with Austell-Glimepride 2mg in the morning. My mmol/l in the morning is 6.4 and after eating 7.5. But when it is almost lunch time I test my levels and itbis back to 6. After 10 minutes it drops to 4.7 to 3.5. Why does it fluctuate like e that? Afternoons it will go to 8.3 mmol/l.
Diabetes,Insulin absorption issues,So I have noticed over the past two months that there will be a few days at a time when my blood sugar is consistently high no matter what I do. I can be eating low or no carbs and take a small amount of insulin and it remains high. Even when I go to make a correction it still does nothing. Is there an absorption issue that may be present? Do I need a new brand of Insulin? I am a type one diabetic and have been living with the disease for 12 years. I currently use the Novolog flex pen and have not had these issues before. Any help or suggestions much appreciated.
Diabetes,Just got diagnosed type2,hi i have just recently got diagnosed with type2 diabeties. i wanna kno a lil bit on how much or less i should be eating what kinds of food should i be eating.. i slso get tgeses very major hot flashes very often and i googled and they said diabeties will cause u to feel hot flashes i mean i am drenched all the time and its so uncomfotable is anyone else going threw this
